spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
884,Yes,287.0,14.774122680013496,75.0,3.4744565844319046,315.45318,49.97869819543547,2.725363744828386,77.108,16.000374862454617,0.4258466666666667,Yes,Yes,Yes,Yes,Yes
885,Yes,203.0,13.707037156870951,75.0,8.270578807125423,220.16567999999998,46.854992419120414,6.587929548815756,80.784,14.600461838755802,0.43031,Yes,Yes,Yes,Yes,Yes
886,Yes,307.0,10.552817102858798,75.0,8.18422799711592,328.48386000000005,50.33028070865324,6.618585181267645,80.46,13.374218283479127,0.6014400000000002,Yes,Yes,Yes,Yes,Yes
887,Yes,325.0,16.589457680944758,75.0,8.458742652082098,343.00500000000005,50.70600901639959,6.943358905961592,80.136,20.729190950647716,0.55257,Yes,Yes,Yes,Yes,Yes
888,Yes,227.0,6.990679674241551,75.0,3.3865289929918445,277.12614,48.85354985323599,2.8209786511622066,79.812,8.610559968356803,0.6837000000000002,Yes,Yes,Yes,Yes,Yes
889,Yes,310.0,3.722766702040433,75.0,7.697422358658939,373.9344,51.45590839604871,6.505476506420603,79.488,4.519066499606882,0.6348299999999999,Yes,Yes,Yes,Yes,Yes
890,Yes,292.0,18.656196627506265,75.0,6.039516400426801,347.96472000000006,50.8307042647916,5.177677410085897,79.164,22.314303662227694,0.5859600000000001,Yes,Yes,Yes,Yes,Yes
891,Yes,362.0,12.977055046155202,75.0,7.194914874478842,426.10296000000005,52.590291022295915,6.255618737615629,78.84,15.29034487868283,0.5370900000000003,Yes,Yes,Yes,Yes,Yes
892,Yes,317.0,10.287697120942322,75.0,3.696616016980585,368.51250000000005,51.32904447559486,3.2589366805700837,78.516,11.938255247026309,0.4882200000000002,Yes,Yes,Yes,Yes,Yes
893,Yes,381.0,14.48014505823153,75.0,4.580071316129202,437.35752,52.81673196518379,4.093438738790475,78.192,16.545303346436512,0.43934999999999996,Yes,Yes,Yes,Yes,Yes
894,Yes,239.0,7.2826402380999,75.0,1.0646265210007688,270.86826,48.655162358732795,0.9644451653745965,77.868,8.191513739814766,0.39048,Yes,Yes,Yes,Yes,Yes
895,Yes,311.0,7.246954507357681,75.0,6.62321151267958,347.93435999999997,50.82994638590612,6.080439329215488,77.544,8.022233700554807,0.34161000000000014,Yes,Yes,Yes,Yes,Yes
896,Yes,245.0,11.710554697734787,75.0,0.12174978315409578,270.5241,48.644119217375916,0.09498918081682553,77.22,12.754667754584823,0.44273999999999997,Yes,Yes,Yes,Yes,Yes
897,Yes,387.0,24.912762691714256,75.0,3.6158758879888833,421.6752000000001,52.499561191752434,2.865039259847992,80.896,26.690039182141152,0.4472033333333335,Yes,Yes,Yes,Yes,Yes
898,Yes,333.0,7.853845064755792,75.0,6.373245686649483,357.98166000000003,51.07721555160242,5.1272761549095085,80.572,8.274182852621522,0.39833333333333354,Yes,Yes,Yes,Yes,Yes
899,Yes,366.0,22.995493829005152,75.0,8.019135884870867,388.12104,51.77934372871021,6.548827320379793,80.248,28.87544160108177,0.5694633333333334,Yes,Yes,Yes,Yes,Yes
900,Yes,269.0,12.788804686101379,75.0,5.522136758771929,329.75633999999997,50.363863083643025,4.576746945670175,79.924,15.831005544831175,0.7005933333333333,Yes,Yes,Yes,Yes,Yes
901,Yes,357.0,3.943298125695301,75.0,3.801514568557969,432.42696000000007,52.7182552511497,3.1968836764288246,79.6,4.811060311235809,0.6517233333333334,Yes,Yes,Yes,Yes,Yes
902,Yes,337.0,21.467830969223744,75.0,1.152590069571161,403.28790000000004,52.112303838016814,0.9832745883511577,79.276,25.809485104439556,0.6028533333333334,Yes,Yes,Yes,Yes,Yes
903,Yes,398.0,11.849024445889537,75.0,8.979083474912779,470.48376,53.45089274382619,7.769151976668282,78.952,14.034221534200485,0.5539833333333333,Yes,Yes,Yes,Yes,Yes
904,Yes,323.0,22.568296738869527,75.0,4.974979207593552,377.11542000000003,51.52948581565389,4.365046756742584,78.628,26.328174975565194,0.5051133333333334,Yes,Yes,Yes,Yes,Yes
905,Yes,319.0,11.682668625818922,75.0,8.23620273319539,367.79424,51.31209846999311,7.326514141313959,78.304,13.420816063968262,0.45624333333333345,Yes,Yes,Yes,Yes,Yes
906,Yes,311.0,3.1069777865135455,75.0,7.450857814725006,354.03618,50.98095292251918,6.718438491537539,77.98,3.5138675974353593,0.4073733333333332,Yes,Yes,Yes,Yes,Yes
907,Yes,387.0,17.36630224601529,75.0,4.151186496458345,434.91060000000004,52.76799985555585,3.793561779788458,77.656,19.33112568212946,0.3585033333333335,Yes,Yes,Yes,Yes,Yes
908,Yes,351.0,21.292509255392787,75.0,2.6174641813891566,389.33622,51.806496161412966,2.0311522047579857,77.332,23.32211123761683,0.4596333333333334,Yes,Yes,Yes,Yes,Yes
909,Yes,268.0,8.670106530399284,75.0,2.03962252480298,293.36352,49.34812215962666,1.6075284929234686,77.008,9.34203978650523,0.4107633333333334,Yes,Yes,Yes,Yes,Yes
910,Yes,282.0,9.338207073725547,75.0,1.295383492925323,304.57692000000003,49.673939812146905,1.036695409388136,80.684,9.895511271885487,0.4152266666666667,Yes,Yes,Yes,Yes,Yes
911,Yes,262.0,2.5585378795857077,75.0,8.536724280489052,279.15576,48.91693186711479,6.93566164168333,80.36,3.228516608734021,0.5863566666666665,Yes,Yes,Yes,Yes,Yes
912,Yes,222.0,14.012112669413495,75.0,2.234336093252565,233.29979999999998,47.358287329759875,1.8424335424960652,80.036,17.431628645257167,0.5374866666666667,Yes,Yes,Yes,Yes,Yes
913,Yes,271.0,22.391960376493333,75.0,8.2630860227053,329.62272,50.360342775948304,6.91413722949866,79.712,27.457469652863658,0.6686166666666669,Yes,Yes,Yes,Yes,Yes
914,Yes,315.0,21.432689218075023,75.0,1.9867297641649861,378.54810000000003,51.56242141449531,1.6865348967996565,79.388,25.899261651121858,0.619746666666667,Yes,Yes,Yes,Yes,Yes
915,Yes,262.0,18.083418496173103,75.0,3.4455421311175884,311.03592,49.8562109288956,2.9667840519988,79.064,21.529756393173773,0.5708766666666664,Yes,Yes,Yes,Yes,Yes
916,Yes,392.0,23.255786961356268,75.0,7.595778483921711,459.65135999999995,53.248570988592064,6.632633772160439,78.74,27.273456716800176,0.5220066666666663,Yes,Yes,Yes,Yes,Yes
917,Yes,318.0,16.30480054153639,75.0,0.5603535829007814,368.244,51.32271358751701,0.4961090446212069,78.416,18.831066337442042,0.47313666666666665,Yes,Yes,Yes,Yes,Yes
918,Yes,345.0,20.048713212280063,75.0,6.36908062913206,394.47990000000004,51.9204975886033,5.7162498646460245,78.092,22.797792767947907,0.42426666666666674,Yes,Yes,Yes,Yes,Yes
919,Yes,356.0,13.210137884183219,75.0,6.754203547010049,401.86704000000003,52.081647760908695,6.143961256537692,77.768,14.786107333766276,0.3753966666666666,Yes,Yes,Yes,Yes,Yes
920,Yes,371.0,3.9126989218829653,75.0,1.3198699842709092,413.39046,52.32720899990551,1.0186756538602877,77.444,4.309759608475649,0.4765266666666669,Yes,Yes,Yes,Yes,Yes
921,Yes,297.0,5.823528908264458,75.0,8.928368113636935,326.60496,50.28045551764394,6.999394182685676,77.12,6.310725336729862,0.4276566666666667,Yes,Yes,Yes,Yes,Yes
922,Yes,286.0,4.333044928920778,75.0,4.628139981766949,310.3386,49.8367159322065,3.684462239484668,80.796,4.618332607040922,0.43212000000000006,Yes,Yes,Yes,Yes,Yes
923,Yes,207.0,19.96895345938598,75.0,5.9342300494483435,221.59764000000004,46.911302617478476,4.796341437466624,80.472,25.32103236557061,0.6032500000000001,Yes,Yes,Yes,Yes,Yes
924,Yes,326.0,1.6308166433983766,75.0,5.091556003934865,344.23644,50.73713683483706,4.177112545628162,80.148,2.0388469675766503,0.55438,Yes,Yes,Yes,Yes,Yes
925,Yes,283.0,14.296514494230282,75.0,9.642162086355711,345.64488,50.77260256218381,8.027582044995448,79.824,17.618738532399515,0.6855099999999998,Yes,Yes,Yes,Yes,Yes
926,Yes,246.0,9.853867972029297,75.0,0.1429425139025369,296.86788,49.45126422181812,0.12074354149347291,79.5,11.968113884107902,0.63664,Yes,Yes,Yes,Yes,Yes
927,Yes,324.0,20.287881430926074,75.0,7.388517910099469,386.2728000000001,51.737882554001416,6.330851571268729,79.176,24.279319223646475,0.5877700000000006,Yes,Yes,Yes,Yes,Yes
928,Yes,254.0,14.23952641423426,75.0,5.5769406561520105,299.11548000000005,49.51677778952063,4.846361430196097,78.852,16.787262480269053,0.5389000000000002,Yes,Yes,Yes,Yes,Yes
929,Yes,290.0,15.686760702892501,75.0,4.3848227605542505,337.2816,50.55985298824099,3.863686575462378,78.528,18.213897852128483,0.4900300000000001,Yes,Yes,Yes,Yes,Yes
930,Yes,266.0,3.0691715596463847,75.0,5.892695042349595,305.49036,49.6999502054922,5.263944481330894,78.204,3.508922460712519,0.4411599999999999,Yes,Yes,Yes,Yes,Yes
931,Yes,287.0,8.42297722068309,75.0,9.251271650437234,325.42356,50.248979835421686,8.376563915888395,77.88,9.479723942789992,0.3922899999999998,Yes,Yes,Yes,Yes,Yes
932,Yes,271.0,24.990281054425285,75.0,7.8327068211101505,303.33029999999997,49.638315892697946,7.187291779050675,77.556,27.680234907123623,0.3434199999999997,Yes,Yes,Yes,Yes,Yes
933,Yes,352.0,18.25287183737727,75.0,9.110796715723753,388.8614400000001,51.79589760167423,7.104143739085596,77.232,19.892344785810497,0.4445500000000002,Yes,Yes,Yes,Yes,Yes
934,Yes,379.0,13.616695715927202,75.0,6.948995354977909,413.16306000000003,52.32242970538741,5.502909421607007,80.908,14.597097807473961,0.4490133333333334,Yes,Yes,Yes,Yes,Yes
935,Yes,270.0,19.459949208992754,75.0,1.819137674807735,290.4012,49.2599681325929,1.4626776474291594,80.584,20.514289257135985,0.40014333333333363,Yes,Yes,Yes,Yes,Yes
936,Yes,342.0,20.760145588201375,75.0,8.170917125575091,362.85516,51.19466606735867,6.66910255789439,80.26,26.082216511192676,0.5712733333333332,Yes,Yes,Yes,Yes,Yes
937,Yes,202.0,2.770017109869736,75.0,1.1251842151233196,247.7328,47.87967022585885,0.9320463445974018,79.936,3.430776991258063,0.7024033333333334,Yes,Yes,Yes,Yes,Yes
938,No,332.0,24.337113556330383,75.0,6.609465930204136,266.0648,48.49974843601434,7.465391768165573,71.195,18.55656234443079,-0.6163533333333336,No,No,No,No,No
939,No,248.0,16.416126145273154,75.0,6.100991662134894,194.7296,45.788639435083695,8.292772916756855,71.6,12.224432495339107,-0.8747233333333334,No,No,No,No,No
940,No,221.0,11.799387895911906,75.0,3.2862532436154046,169.949,44.606372269730834,4.400293093201027,67.005,8.576267098264609,-0.9497600000000002,No,No,No,No,No
941,No,261.0,17.32261577558994,75.0,8.825766613395214,196.48080000000002,45.86640235514963,11.63897972141494,67.41,12.28208103720878,-0.9581300000000001,No,No,No,No,No
942,No,384.0,9.268354736864794,75.0,4.244780983753931,282.85439999999994,49.0312587777285,5.51184810740448,67.815,8.4453248362312,-0.7465000000000002,No,No,No,No,No
943,No,304.0,22.07104363960988,75.0,6.129037566240962,219.00159999999997,46.80894575512498,7.834442269047511,68.22,19.717828966754674,-0.7548700000000004,No,No,No,No,No
944,No,325.0,19.726310292119404,75.0,6.955903800185838,293.865,49.362957273542996,8.750526980633785,68.625,17.27156823936806,-0.5632400000000003,No,No,No,No,No
945,No,342.0,16.355054304799914,75.0,2.5575640120252903,303.696,49.648781436694726,3.165624855884303,69.03,14.028384279399079,-0.57161,No,No,No,No,No
946,No,394.0,5.367115277251297,75.0,4.03891296490711,343.4892,50.71826173014479,4.917376534774405,69.435,4.507947463668909,-0.5799799999999997,No,No,No,No,No
947,No,261.0,24.190350734418562,75.0,3.4943021797229896,223.3116,46.97822566475543,4.18355328467335,69.84,19.886887338765497,-0.5883500000000002,No,No,No,No,No
948,No,376.0,11.382838875567398,75.0,3.012318066382202,315.6144,49.983136196062645,3.545498364131852,70.245,9.154989650841346,-0.5967200000000001,No,No,No,No,No
949,No,321.0,22.857094502725296,75.0,8.06748862505243,264.24719999999996,48.44020788318497,9.3320674670294,70.65,17.976190542613335,-0.6050900000000003,No,No,No,No,No
950,No,365.0,2.3299084004266497,75.0,1.4679820558889216,294.55499999999995,49.383327983570894,1.6683616065177596,71.055,1.7908607929039397,-0.6134600000000003,No,No,No,No,No
951,No,382.0,3.9798668953362926,75.0,6.064992051796179,302.0856,49.602600471066864,8.286295390766531,71.46,2.9881636623563947,-0.8718300000000005,No,No,No,No,No
952,No,325.0,4.672371203444814,75.0,8.87572486854662,251.74499999999998,48.01921707257876,11.946725673063751,71.865,3.424848092125049,-0.8802000000000003,No,No,No,No,No
953,No,314.0,4.951769917362979,75.0,5.171716762775481,238.1376,47.536559448064494,6.856403498249595,67.27,3.541406809499655,-0.955236666666667,No,No,No,No,No
954,No,204.0,8.743858027709335,75.0,8.446436869686794,151.40879999999999,43.603022348773266,11.026823333376111,67.675,8.021265600299436,-0.7436066666666667,No,No,No,No,No
955,No,223.0,18.0239711807019,75.0,5.523279116459226,161.898,44.18482967496509,7.09879448442922,68.08,16.213283035888587,-0.7519766666666667,No,No,No,No,No
956,No,275.0,9.304553976204954,75.0,3.2077168714073006,250.195,47.96557252648398,4.057761842330236,68.485,8.204011331899432,-0.5603466666666669,No,No,No,No,No
957,No,256.0,23.581697318356834,75.0,7.394504619103444,228.7616,47.187662508388044,9.20430962462901,68.89,20.372228313328467,-0.5687166666666666,No,No,No,No,No
958,No,303.0,22.47822200370699,75.0,5.580457472522367,265.8522,48.49280517142462,6.83327017510364,69.295,19.018374072896407,-0.5770866666666671,No,No,No,No,No
959,No,377.0,21.302408947740776,75.0,2.2516913144946242,324.6724,50.22890742714485,2.7115992654801513,69.7,17.643933235055773,-0.5854566666666668,No,No,No,No,No
960,No,262.0,7.0145274155679775,75.0,2.176155692929469,221.39,46.903160005388756,2.5765683404284916,70.105,5.684853598672912,-0.5938266666666668,No,No,No,No,No
961,No,278.0,16.2413701933059,75.0,7.172406902735957,230.4064,47.24989076638468,8.346888533058971,70.51,12.873234842618123,-0.6021966666666668,No,No,No,No,No
962,No,369.0,14.220193971595352,75.0,6.8974518434584615,299.8494,49.53806368298906,7.8872361829947515,70.915,11.017806289192078,-0.6105666666666666,No,No,No,No,No
963,No,348.0,4.004087083045665,75.0,9.21979846772924,277.1472,48.85420990603905,10.356138628876868,71.32,3.031013840123907,-0.6189366666666669,No,No,No,No,No
964,No,294.0,8.267790546613025,75.0,1.413450113052289,229.3788,47.21106552775859,1.9123980029597474,71.725,6.111220060434483,-0.8773066666666671,No,No,No,No,No
965,No,321.0,13.803472714441133,75.0,7.132924792437667,245.244,47.791967819611244,9.506405517121301,67.13,9.956997007834968,-0.9523433333333335,No,No,No,No,No
966,No,341.0,13.061755473790305,75.0,9.754276981856167,254.9998,48.130796796213964,12.80248853868622,67.535,9.189206210920954,-0.9607133333333335,No,No,No,No,No
967,No,335.0,5.047261641944964,75.0,1.8603457226495819,245.086,47.78637007682449,2.4040317600939223,67.94,4.571304869109554,-0.7490833333333333,No,No,No,No,No
968,No,288.0,23.5985677088463,75.0,5.470665636462633,263.6352,48.420067917010236,6.958686689580469,68.345,20.952696297330455,-0.5574533333333332,No,No,No,No,No
969,No,308.0,4.700662405109515,75.0,6.405086605188071,276.9536,48.848140294508596,8.01756715804417,68.75,4.089858332189585,-0.5658233333333336,No,No,No,No,No
970,No,390.0,16.809588961210103,75.0,7.132491998691202,344.37,50.74050621208136,8.783663896388214,69.155,14.325804096301695,-0.5741933333333334,No,No,No,No,No
971,No,340.0,18.295186442494554,75.0,7.631672745847362,294.712,49.38795639380071,9.243863613407617,69.56,15.265869471346305,-0.5825633333333334,No,No,No,No,No
972,No,284.0,15.52333378868453,75.0,5.666574093369113,241.5704,47.66087436850085,6.748889745202614,69.965,12.676354371839787,-0.5909333333333333,No,No,No,No,No
973,No,290.0,21.220720098721337,75.0,5.869782083848999,241.976,47.67544586634861,6.8720473746662165,70.37,16.950686800456626,-0.5993033333333336,No,No,No,No,No
974,No,379.0,14.526832826351098,75.0,9.432469143754664,310.0978,49.82997370260855,10.852055749889743,70.775,11.344875364067153,-0.6076733333333335,No,No,No,No,No
975,No,316.0,20.80567041583917,75.0,7.130223951734838,253.432,48.07722901805135,8.058935621448303,71.18,15.877639321143503,-0.6160433333333337,No,No,No,No,No
976,No,269.0,1.6809637095730625,75.0,6.775010506837818,211.38019999999997,46.501286089563905,9.214014289299433,71.585,1.252855872018995,-0.8744133333333335,No,No,No,No,No
977,No,278.0,2.0910832789922074,75.0,8.949273413641409,213.94879999999998,46.606197098956656,11.989789055926076,71.99,1.5212630854668305,-0.8827833333333335,No,No,No,No,No
978,No,264.0,16.39488961178464,75.0,5.385637756665699,198.89759999999998,45.9725908547416,7.1063490199203905,67.395,11.635125259691325,-0.9578200000000002,No,No,No,No,No
979,No,259.0,14.842509555457099,75.0,8.787024626048511,190.9348,45.61770181256576,11.416541745393529,67.8,13.534290763239108,-0.7461900000000002,No,No,No,No,No
980,No,230.0,16.627119459654395,75.0,4.281625054793189,165.82999999999998,44.39326201474044,5.476198445080489,68.205,14.865309881709413,-0.7545600000000003,No,No,No,No,No
981,No,384.0,19.407016021991467,75.0,0.22642809953560522,347.44320000000005,50.8176763256986,0.2850163702904431,68.61,17.004815578789362,-0.5629299999999999,No,No,No,No,No
982,No,249.0,10.998082807917909,75.0,1.154057611899034,221.26139999999998,46.898113120011764,1.4293003523369538,69.015,9.440754282316732,-0.5713000000000004,No,No,No,No,No
983,No,280.0,16.33578861301289,75.0,3.8706161039973375,244.272,47.75747376497763,4.715378068694757,69.42,13.731537192326376,-0.5796700000000001,No,No,No,No,No
984,No,230.0,12.952913443266786,75.0,0.6253434951269351,196.926,45.88606119031767,0.7491615071620683,69.825,10.657139064582179,-0.5880400000000002,No,No,No,No,No
985,No,390.0,16.051936247154025,75.0,0.660387265526011,327.59999999999997,50.30687786176762,0.7777711019732595,70.23,12.920845562784162,-0.59641,No,No,No,No,No
986,No,337.0,7.952119763238539,75.0,2.7430848674985144,277.62059999999997,48.86903376983475,3.1751207341295307,70.635,6.259272508040318,-0.6047800000000001,No,No,No,No,No
987,No,395.0,23.95960407890572,75.0,7.876768706688734,319.002,50.075868117961235,8.957855211681764,71.04,18.432123417902172,-0.6131499999999999,No,No,No,No,No
988,No,376.0,12.590675636210067,75.0,9.836970696877643,297.5664,49.4716778171534,13.447138942631737,71.445,9.46164092709914,-0.8715200000000001,No,No,No,No,No
989,No,247.0,20.312515701177592,75.0,6.865564253781393,191.4744,45.642214346047496,9.246198658780092,71.85,14.902480269325952,-0.8798900000000001,No,No,No,No,No
990,No,249.0,17.43978018869624,75.0,1.5496410623928905,188.991,45.52882245982434,2.055598869264169,67.255,12.484092250276314,-0.9549266666666666,No,No,No,No,No
991,No,255.0,8.138412914313816,75.0,0.7141249570018716,189.41400000000002,45.54824151003396,0.9328257250836949,67.66,7.471225823598369,-0.7432966666666669,No,No,No,No,No
992,No,389.0,2.7513526121282985,75.0,7.865138269378928,282.6474,49.02489989704807,10.114567814421301,68.065,2.4767676214378946,-0.7516666666666665,No,No,No,No,No
993,No,323.0,2.4379127904320557,75.0,2.1196089428706464,294.0592,49.36869542764198,2.682895019438521,68.47,2.1511654880214373,-0.5600366666666668,No,No,No,No,No
994,No,270.0,11.550531998089863,75.0,5.457603665589043,241.434,47.655968593820006,6.7974453654911535,68.875,9.98612794426857,-0.5684066666666668,No,No,No,No,No
995,No,385.0,12.62202712257662,75.0,3.65095612972125,338.03,50.57910490829207,4.473333997940962,69.28,10.687575245770526,-0.5767766666666669,No,No,No,No,No
996,No,350.0,5.896552325521569,75.0,4.580685594786346,301.63,49.58949068205249,5.519726141717547,69.685,4.887770153671339,-0.5851466666666665,No,No,No,No,No
997,No,394.0,15.559846307695272,75.0,6.199477454226837,333.1664,50.45322392249888,7.344830913895247,70.09,12.620591340171634,-0.5935166666666668,No,No,No,No,No
998,No,334.0,8.501979981926393,75.0,6.7877075338436335,277.0196,48.850209956791275,7.904285423160913,70.495,6.7444506800625685,-0.6018866666666669,No,No,No,No,No
999,No,352.0,18.2407092426985,75.0,5.662661335333666,286.2464,49.13480066888263,6.479500232955548,70.9,14.14494038934298,-0.6102566666666668,No,No,No,No,No
summary,938/1000,,,,,,,,,,,,,,,
