spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
785,Yes,(300.0)345.00,(3.1)3.51,(75.0)75.0,(4.3)4.96,380.3832,51.60442655287775,3.8803609120797837,77.184,3.8192037164922135,0.43730999999999987,Yes,Yes,Yes,Yes,Yes
786,Yes,(351.0)403.65,(24.4)28.05,(75.0)75.0,(1.2)1.43,439.163127,52.85251737507545,1.1385892357074339,80.86,29.99604412987283,0.4417733333333332,Yes,Yes,Yes,Yes,Yes
787,Yes,(344.0)395.60,(2.6)3.02,(75.0)75.0,(8.5)9.81,424.63704,52.56035747752317,7.902515305656081,80.536,3.1734944198392756,0.3929033333333334,Yes,Yes,Yes,Yes,Yes
788,Yes,(369.0)424.35,(13.6)15.67,(75.0)75.0,(8.9)10.25,449.310267,53.05092685174037,8.385297183061777,80.212,19.644840438985,0.5640333333333335,Yes,Yes,Yes,Yes,Yes
789,Yes,(206.0)236.90,(13.2)15.15,(75.0)75.0,(0.2)0.23,290.022456,49.24863251931116,0.18688291239100865,79.888,18.726658885601648,0.6951633333333332,Yes,Yes,Yes,Yes,Yes
790,Yes,(221.0)254.15,(24.7)28.43,(75.0)75.0,(1.5)1.69,307.43508899999995,49.75506868093202,1.4240098407346324,79.564,34.62751612091952,0.6462933333333333,Yes,Yes,Yes,Yes,Yes
791,Yes,(364.0)418.60,(14.3)16.44,(75.0)75.0,(6.5)7.48,500.260488,53.983924048425024,6.394153840991794,79.24,19.737788258501187,0.5974233333333335,Yes,Yes,Yes,Yes,Yes
792,Yes,(309.0)355.35,(10.4)11.93,(75.0)75.0,(3.4)3.86,419.490675,52.45444622386384,3.3423059172516494,78.916,14.102397878181694,0.5485533333333337,Yes,Yes,Yes,Yes,Yes
793,Yes,(234.0)269.10,(12.3)14.13,(75.0)75.0,(9.0)10.30,313.74907199999996,49.93164899888945,9.050419296830851,78.592,16.45110552640823,0.49968333333333326,Yes,Yes,Yes,Yes,Yes
794,Yes,(318.0)365.70,(16.3)18.69,(75.0)75.0,(9.6)10.99,421.045038,52.48657107152157,9.78982396257174,78.268,21.43886847691181,0.4508133333333336,Yes,Yes,Yes,Yes,Yes
795,Yes,(246.0)282.90,(24.5)28.23,(75.0)75.0,(2.8)3.17,321.58940399999994,50.14603461619611,2.862399845185259,77.944,31.86736628871439,0.4019433333333333,Yes,Yes,Yes,Yes,Yes
796,Yes,(212.0)243.80,(7.1)8.15,(75.0)75.0,(7.4)8.46,273.58748399999996,48.74192451051805,7.743487575986855,77.62,9.056784264874793,0.35307333333333346,Yes,Yes,Yes,Yes,Yes
797,Yes,(266.0)305.90,(1.4)1.60,(75.0)75.0,(3.8)4.36,338.81484,50.59924848116431,3.3871496542032586,77.296,1.7474695545141272,0.4542033333333335,Yes,Yes,Yes,Yes,Yes
798,Yes,(297.0)341.55,(19.9)22.91,(75.0)75.0,(3.5)4.02,373.32098099999996,51.44164796763781,3.17134112781578,80.972,24.643553722286864,0.4586666666666664,Yes,Yes,Yes,Yes,Yes
799,Yes,(283.0)325.45,(9.3)10.67,(75.0)75.0,(1.2)1.41,350.978298,50.90560527232334,1.1311099676995444,80.648,11.282008677722168,0.4097966666666668,Yes,Yes,Yes,Yes,Yes
800,Yes,(254.0)292.10,(18.6)21.38,(75.0)75.0,(4.1)4.67,310.75350599999996,49.84832074323997,3.8019505719655853,80.324,26.93519146130447,0.5809266666666666,Yes,Yes,Yes,Yes,Yes
801,Yes,(316.0)363.40,(16.1)18.49,(75.0)75.0,(4.6)5.31,446.72035200000005,53.00071477632065,4.3880187403860615,80.0,22.965555461625375,0.7120566666666668,Yes,Yes,Yes,Yes,Yes
802,Yes,(283.0)325.45,(19.5)22.44,(75.0)75.0,(8.4)9.63,395.324115,51.93906614731955,8.070517065004092,79.676,27.476154445831007,0.6631866666666667,Yes,Yes,Yes,Yes,Yes
803,Yes,(286.0)328.90,(18.6)21.44,(75.0)75.0,(6.9)7.97,394.719468,51.92577093614284,6.776100686644038,79.352,25.86704518919661,0.6143166666666668,Yes,Yes,Yes,Yes,Yes
804,Yes,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,537.168174,54.602205475852024,4.794788293600592,79.028,12.275282654341975,0.565446666666667,Yes,Yes,Yes,Yes,Yes
805,Yes,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,399.94138799999996,52.03992698989393,4.29973195576414,78.704,2.7790395051264816,0.5165766666666665,Yes,Yes,Yes,Yes,Yes
806,Yes,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,360.38582699999995,51.1353540603067,9.047461582897919,78.38,18.700987411820613,0.46770666666666644,Yes,Yes,Yes,Yes,Yes
807,Yes,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,514.7234399999999,54.23147892089466,1.8100824066253398,78.056,26.79253312066652,0.4188366666666664,Yes,Yes,Yes,Yes,Yes
808,Yes,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,397.965021,51.99689803171119,1.4791399531578973,77.732,6.68432210287265,0.36996666666666667,Yes,Yes,Yes,Yes,Yes
809,Yes,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,337.797504,50.57312872453214,6.483010043689731,77.408,24.908441970210628,0.47109666666666705,Yes,Yes,Yes,Yes,Yes
810,Yes,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,277.80917999999997,48.87493185160806,8.86616657953103,77.084,15.114955030275167,0.4222266666666665,Yes,Yes,Yes,Yes,Yes
811,Yes,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,398.72064,52.01337435488789,7.757532206722448,80.76,21.641830945747493,0.42668999999999996,Yes,Yes,Yes,Yes,Yes
812,Yes,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,250.76394,47.98530169700377,1.0490583946698497,80.436,23.530504734408662,0.5978200000000001,Yes,Yes,Yes,Yes,Yes
813,Yes,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,474.074988,53.5169408545281,8.619595979393582,80.112,29.39225576562862,0.54895,Yes,Yes,Yes,Yes,Yes
814,Yes,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,474.112938,53.517636137610495,4.678390121299793,79.788,3.5577936610987972,0.6800799999999998,Yes,Yes,Yes,Yes,Yes
815,Yes,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,295.203942,49.402443050649964,5.5775177554944735,79.464,27.37139255447755,0.6312099999999997,Yes,Yes,Yes,Yes,Yes
816,Yes,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,395.6892629999999,51.94708531752085,4.379809569676532,79.14,16.46613015384759,0.5823399999999999,Yes,Yes,Yes,Yes,Yes
817,Yes,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,347.5668,50.82076570850052,6.1576515366803966,78.816,10.885535672237259,0.5334700000000002,Yes,Yes,Yes,Yes,Yes
818,Yes,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,488.841678,53.78336452381358,7.92995569837354,78.492,2.7344257546792767,0.48460000000000025,Yes,Yes,Yes,Yes,Yes
819,Yes,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,286.193922,49.13320812517044,6.329931104626974,78.168,7.595770825648386,0.4357300000000001,Yes,Yes,Yes,Yes,Yes
820,Yes,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,519.537501,54.31233802110013,9.009443564973232,77.844,2.5914234588624976,0.3868600000000002,Yes,Yes,Yes,Yes,Yes
821,Yes,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,470.431512,53.4499281078472,9.311934976676854,77.52,29.754459432297992,0.33798999999999985,Yes,Yes,Yes,Yes,Yes
822,Yes,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,266.39865,48.510640393521115,6.557387033778879,77.196,16.725090791075345,0.43912000000000007,Yes,Yes,Yes,Yes,Yes
823,Yes,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,491.95661399999995,53.83853607440309,8.144868489363262,80.872,30.441840639940782,0.44358333333333305,Yes,Yes,Yes,Yes,Yes
824,Yes,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,255.651417,48.15296408469531,4.5222097643706585,80.548,16.98003244197987,0.3947133333333334,Yes,Yes,Yes,Yes,Yes
825,Yes,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,320.403432,50.113943187612236,4.637370728516308,80.224,10.212484493938115,0.5658433333333336,Yes,Yes,Yes,Yes,Yes
826,Yes,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,353.532747,50.96859295573949,8.479747125871556,79.9,27.1311519526605,0.6969733333333338,Yes,Yes,Yes,Yes,Yes
827,Yes,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,285.3046499999999,49.1061770001155,4.320569102408703,79.576,7.829739906765044,0.6481033333333331,Yes,Yes,Yes,Yes,Yes
828,Yes,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,493.611717,53.86770920235334,0.7140130795410792,79.252,13.213106998569124,0.5992333333333334,Yes,Yes,Yes,Yes,Yes
829,Yes,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,324.608844,50.22720696094872,6.558378735798236,78.928,26.857821957824015,0.5503633333333332,Yes,Yes,Yes,Yes,Yes
830,Yes,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,350.11296899999996,50.88416396684687,0.2245997761212397,78.604,29.185640690253123,0.5014933333333332,Yes,Yes,Yes,Yes,Yes
831,Yes,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,307.321584,49.751861259336216,8.905357427759034,78.28,11.831599297529799,0.45262333333333354,Yes,Yes,Yes,Yes,Yes
832,Yes,(321.0)369.15,(4.0)4.59,(75.0)75.0,(5.3)6.09,419.83429499999994,52.46155823809161,5.496880870718074,77.956,5.179975773443912,0.4037533333333332,Yes,Yes,Yes,Yes,Yes
833,Yes,(371.0)426.65,(9.8)11.31,(75.0)75.0,(7.5)8.58,479.00848800000006,53.606864183067955,7.84961346023796,77.632,12.571714763468497,0.3548833333333337,Yes,Yes,Yes,Yes,Yes
834,Yes,(229.0)263.35,(22.3)25.70,(75.0)75.0,(7.3)8.36,291.828669,49.30255908746834,6.491125194804109,77.308,28.11561168927563,0.45601333333333355,Yes,Yes,Yes,Yes,Yes
835,Yes,(344.0)395.60,(18.8)21.67,(75.0)75.0,(2.3)2.67,432.61233599999997,52.72197798492524,2.102872147244431,80.984,23.315754668120526,0.46047666666666687,Yes,Yes,Yes,Yes,Yes
836,Yes,(255.0)293.25,(22.5)25.84,(75.0)75.0,(9.6)11.00,316.410885,50.00502830903627,8.810270718810198,80.66,27.35013368083339,0.41160666666666645,Yes,Yes,Yes,Yes,Yes
837,Yes,(319.0)366.85,(10.3)11.82,(75.0)75.0,(8.7)10.06,390.47513999999995,51.831867785802885,8.178835700186239,80.336,14.901342014659988,0.5827366666666667,Yes,Yes,Yes,Yes,Yes
838,Yes,(379.0)435.85,(24.4)28.02,(75.0)75.0,(5.2)6.02,536.017047,54.583572036404135,4.973596097543703,80.012,34.82694332652885,0.7138666666666668,Yes,Yes,Yes,Yes,Yes
839,Yes,(265.0)304.75,(12.9)14.85,(75.0)75.0,(6.9)7.95,370.34439000000003,51.37211540634891,6.659846149982921,79.688,18.183896568311493,0.6649966666666669,Yes,Yes,Yes,Yes,Yes
840,Yes,(396.0)455.40,(12.9)14.88,(75.0)75.0,(6.2)7.15,546.780564,54.75626137257662,6.079172787834325,79.364,17.96333681046933,0.6161266666666667,Yes,Yes,Yes,Yes,Yes
841,Yes,(294.0)338.10,(23.2)26.66,(75.0)75.0,(4.4)5.04,401.013648,52.06318307086871,4.346790941467819,79.04,31.706823848925602,0.5672566666666669,Yes,Yes,Yes,Yes,Yes
842,Yes,(242.0)278.30,(13.5)15.48,(75.0)75.0,(7.3)8.39,326.02844999999996,50.265109985340494,7.331891938547895,78.716,18.13624996187324,0.5183866666666664,Yes,Yes,Yes,Yes,Yes
843,Yes,(355.0)408.25,(20.2)23.26,(75.0)75.0,(4.9)5.60,472.3125899999999,53.48459044634882,4.9645681097418795,78.392,26.835147601840784,0.4695166666666666,Yes,Yes,Yes,Yes,Yes
844,Yes,(355.0)408.25,(18.4)21.22,(75.0)75.0,(6.7)7.67,466.360305,53.37443155315319,6.891936959831769,78.068,24.098773521998897,0.4206466666666668,Yes,Yes,Yes,Yes,Yes
845,Yes,(391.0)449.65,(2.9)3.33,(75.0)75.0,(6.4)7.42,507.097284,54.10182568968072,6.753904186974291,77.744,3.7210682727450184,0.37177666666666676,Yes,Yes,Yes,Yes,Yes
846,Yes,(383.0)440.45,(15.5)17.78,(75.0)75.0,(1.6)1.81,490.300131,53.809240185648406,1.396601886524449,77.42,19.558326586253333,0.4729066666666669,Yes,Yes,Yes,Yes,Yes
847,Yes,(229.0)263.35,(20.7)23.85,(75.0)75.0,(8.3)9.52,289.31631,49.2274583475768,7.47490714830488,77.096,25.810149949722746,0.4240366666666668,Yes,Yes,Yes,Yes,Yes
848,Yes,(399.0)458.85,(14.1)16.21,(75.0)75.0,(8.9)10.27,497.40257699999995,53.93416061964259,8.186086244319513,80.772,17.250645990732238,0.4285000000000001,Yes,Yes,Yes,Yes,Yes
849,Yes,(241.0)277.15,(8.7)10.02,(75.0)75.0,(6.2)7.09,296.395296,49.43742613611518,5.739322002889044,80.448,12.686552044896166,0.5996300000000002,Yes,Yes,Yes,Yes,Yes
850,Yes,(279.0)320.85,(2.9)3.36,(75.0)75.0,(0.2)0.25,338.451831,50.58993735882925,0.20333483831442434,80.124,4.196114341908186,0.5507600000000002,Yes,Yes,Yes,Yes,Yes
851,Yes,(227.0)261.05,(16.9)19.39,(75.0)75.0,(9.4)10.75,318.55409399999996,50.06366381857207,8.961936680075489,79.8,23.871940582803802,0.6818900000000001,Yes,Yes,Yes,Yes,Yes
852,Yes,(348.0)400.20,(8.4)9.61,(75.0)75.0,(5.1)5.87,482.52114,53.6703269042378,4.964421883075541,79.476,11.65836969544183,0.6330200000000004,Yes,Yes,Yes,Yes,Yes
853,Yes,(206.0)236.90,(15.5)17.78,(75.0)75.0,(4.7)5.46,282.17632799999996,49.01041155263389,4.681474734850126,79.152,21.257385115719295,0.5841500000000001,Yes,Yes,Yes,Yes,Yes
854,Yes,(279.0)320.85,(11.2)12.91,(75.0)75.0,(5.0)5.76,377.492859,51.53817481062978,5.010694189345703,78.828,15.20376233298725,0.5352800000000002,Yes,Yes,Yes,Yes,Yes
855,Yes,(347.0)399.05,(17.6)20.19,(75.0)75.0,(1.7)2.00,463.680138,53.324369860907424,1.7624444780287454,78.504,23.413068855273806,0.48641000000000034,Yes,Yes,Yes,Yes,Yes
856,Yes,(373.0)428.95,(9.4)10.85,(75.0)75.0,(7.5)8.67,492.168651,53.8422789516062,7.752741328475168,78.18,12.39334558303609,0.4375400000000003,Yes,Yes,Yes,Yes,Yes
857,Yes,(296.0)340.40,(2.0)2.32,(75.0)75.0,(3.3)3.77,385.60512,51.72285583516488,3.4127847824006503,77.856,2.606883464351111,0.38867000000000007,Yes,Yes,Yes,Yes,Yes
858,Yes,(301.0)346.15,(21.9)25.16,(75.0)75.0,(3.4)3.88,387.071853,51.75583183086242,3.5658354028648747,77.532,27.8383589592315,0.3397999999999998,Yes,Yes,Yes,Yes,Yes
859,Yes,(383.0)440.45,(9.5)10.88,(75.0)75.0,(2.9)3.28,486.098238,53.734480937094055,2.5619519461413813,77.208,11.843573335873609,0.4409299999999998,Yes,Yes,Yes,Yes,Yes
860,Yes,(250.0)287.50,(25.0)28.70,(75.0)75.0,(5.1)5.89,313.10475,49.91379312385803,4.6667303463418435,80.884,30.72739874385269,0.4453933333333333,Yes,Yes,Yes,Yes,Yes
861,Yes,(219.0)251.85,(7.6)8.73,(75.0)75.0,(5.5)6.38,270.607788,48.64680582577562,5.137506489810874,80.56,9.189075636872243,0.3965233333333338,Yes,Yes,Yes,Yes,Yes
862,Yes,(351.0)403.65,(24.5)28.20,(75.0)75.0,(3.8)4.43,427.828635,52.62539697947887,3.616312184405324,80.236,35.39056284684768,0.5676533333333338,Yes,Yes,Yes,Yes,Yes
863,Yes,(376.0)432.40,(23.7)27.31,(75.0)75.0,(8.2)9.42,529.828368,54.48270415042232,7.809645251712753,79.912,33.79115164615057,0.6987833333333334,Yes,Yes,Yes,Yes,Yes
864,Yes,(360.0)414.00,(2.8)3.22,(75.0)75.0,(0.9)1.01,501.2463599999999,54.001024636748156,0.8519060003071105,79.588,3.927853425789095,0.6499133333333331,Yes,Yes,Yes,Yes,Yes
865,Yes,(262.0)301.30,(16.3)18.75,(75.0)75.0,(4.5)5.17,360.403008,51.13576814072153,4.414637725489944,79.264,22.52403290144685,0.6010433333333334,Yes,Yes,Yes,Yes,Yes
866,Yes,(226.0)259.90,(9.7)11.18,(75.0)75.0,(5.8)6.64,307.092642,49.745388215733385,5.747384624178768,78.94,13.231343878935627,0.5521733333333334,Yes,Yes,Yes,Yes,Yes
867,Yes,(378.0)434.70,(20.2)23.26,(75.0)75.0,(1.0)1.12,507.2949,54.10520992472414,0.9806516122556246,78.616,27.120054632215997,0.5033033333333333,Yes,Yes,Yes,Yes,Yes
868,Yes,(397.0)456.55,(17.3)19.90,(75.0)75.0,(5.0)5.79,526.137351,54.42198267754728,5.153031669526806,78.292,22.849577434419963,0.45443333333333324,Yes,Yes,Yes,Yes,Yes
869,Yes,(277.0)318.55,(23.9)27.45,(75.0)75.0,(3.2)3.71,362.45893199999995,51.18517612897246,3.3500081657759715,77.968,31.0233297873696,0.4055633333333333,Yes,Yes,Yes,Yes,Yes
870,Yes,(375.0)431.25,(4.4)5.09,(75.0)75.0,(9.8)11.28,484.405875,53.704188034779854,10.313245816596568,77.644,5.663316761805552,0.35669333333333353,Yes,Yes,Yes,Yes,Yes
871,Yes,(353.0)405.95,(15.6)17.92,(75.0)75.0,(7.5)8.60,450.06864600000006,53.06557517796604,6.67711719092127,77.32,19.615225820038123,0.45782333333333325,Yes,Yes,Yes,Yes,Yes
872,Yes,(230.0)264.50,(19.8)22.71,(75.0)75.0,(0.3)0.32,289.38945,49.22965388809296,0.2502239880919256,80.996,24.4595702893601,0.4622866666666667,Yes,Yes,Yes,Yes,Yes
873,Yes,(344.0)395.60,(1.8)2.11,(75.0)75.0,(4.1)4.71,427.058112,52.609739514727224,3.7700595343065104,80.672,2.235010300975227,0.413416666666667,Yes,Yes,Yes,Yes,Yes
874,Yes,(400.0)460.00,(2.6)3.01,(75.0)75.0,(0.5)0.52,489.8723999999999,53.8016594294466,0.42510325083718525,80.348,3.790714202832513,0.5845466666666665,Yes,Yes,Yes,Yes,Yes
875,Yes,(210.0)241.50,(19.7)22.64,(75.0)75.0,(5.5)6.37,253.66193999999996,48.085106192052926,5.252672344028027,80.024,28.14642328506267,0.5356766666666666,Yes,Yes,Yes,Yes,Yes
876,Yes,(288.0)331.20,(9.8)11.26,(75.0)75.0,(8.3)9.52,402.666336,52.09890645852254,7.9684455009057436,79.7,13.800621648633037,0.6668066666666668,Yes,Yes,Yes,Yes,Yes
877,Yes,(336.0)386.40,(10.2)11.72,(75.0)75.0,(7.9)9.13,464.14368,53.333048825407985,7.754100652177622,79.376,14.150825672638677,0.6179366666666666,Yes,Yes,Yes,Yes,Yes
878,Yes,(309.0)355.35,(14.6)16.81,(75.0)75.0,(9.6)11.08,421.665417,52.49935967398696,9.546027066026857,79.052,19.99773853661805,0.5690666666666667,Yes,Yes,Yes,Yes,Yes
879,Yes,(369.0)424.35,(15.5)17.85,(75.0)75.0,(6.4)7.37,497.3551739999999,53.9333328055815,6.441746031725651,78.728,20.922708509659156,0.5201966666666668,Yes,Yes,Yes,Yes,Yes
880,Yes,(294.0)338.10,(17.3)19.89,(75.0)75.0,(8.9)10.25,391.33722599999993,51.851023243595655,9.078486766130649,78.404,22.96106792909022,0.47132666666666656,Yes,Yes,Yes,Yes,Yes
881,Yes,(217.0)249.55,(23.8)27.34,(75.0)75.0,(5.7)6.52,285.205704,49.103164139652165,5.852080529477802,78.08,31.06800867070811,0.42245666666666687,Yes,Yes,Yes,Yes,Yes
882,Yes,(329.0)378.35,(9.9)11.42,(75.0)75.0,(6.6)7.57,426.89230499999996,52.60636652891294,6.887250255812842,77.756,12.772149661111499,0.37358666666666673,Yes,Yes,Yes,Yes,Yes
883,Yes,(365.0)419.75,(19.3)22.21,(75.0)75.0,(4.6)5.31,467.48396999999994,53.39533447059202,4.0998190347361785,77.432,24.45045769157062,0.47471666666666656,Yes,Yes,Yes,Yes,Yes
884,Yes,(287.0)330.05,(14.8)16.99,(75.0)75.0,(3.5)4.00,362.77115699999996,51.192655002507706,3.134168306552643,77.108,18.400431091822806,0.4258466666666668,Yes,Yes,Yes,Yes,Yes
885,Yes,(203.0)233.45,(13.7)15.76,(75.0)75.0,(8.3)9.51,253.190532,48.06894922619264,7.57611898113812,80.784,16.79053111456917,0.43030999999999997,Yes,Yes,Yes,Yes,Yes
886,Yes,(307.0)353.05,(10.6)12.14,(75.0)75.0,(8.2)9.41,377.756439,51.54423751572547,7.611372958457792,80.46,15.380351026000993,0.6014399999999999,Yes,Yes,Yes,Yes,Yes
887,Yes,(325.0)373.75,(16.6)19.08,(75.0)75.0,(8.5)9.73,394.45574999999997,51.91996582347181,7.984862741855827,80.136,23.838569593244866,0.5525700000000001,Yes,Yes,Yes,Yes,Yes
888,Yes,(227.0)261.05,(7.0)8.04,(75.0)75.0,(3.4)3.89,318.69506099999995,50.067506660308226,3.2441254488365376,79.812,9.902143963610323,0.6837,Yes,Yes,Yes,Yes,Yes
889,Yes,(310.0)356.50,(3.7)4.28,(75.0)75.0,(7.7)8.85,430.02456,52.66986520312095,7.481297982383693,79.488,5.196926474547914,0.63483,Yes,Yes,Yes,Yes,Yes
890,Yes,(292.0)335.80,(18.7)21.45,(75.0)75.0,(6.0)6.95,400.159428,52.044661071863835,5.954329021598781,79.164,25.661449211561848,0.5859600000000003,Yes,Yes,Yes,Yes,Yes
891,Yes,(362.0)416.30,(13.0)14.92,(75.0)75.0,(7.2)8.27,490.018404,53.80424782936815,7.193961548257972,78.84,17.58389661048525,0.5370900000000003,Yes,Yes,Yes,Yes,Yes
892,Yes,(317.0)364.55,(10.3)11.83,(75.0)75.0,(3.7)4.25,423.789375,52.54300128266709,3.7477771826555957,78.516,13.728993534080256,0.48822000000000065,Yes,Yes,Yes,Yes,Yes
893,Yes,(381.0)438.15,(14.5)16.65,(75.0)75.0,(4.6)5.27,502.961148,54.03068877225603,4.707454549609045,78.192,19.027098848401987,0.43935000000000013,Yes,Yes,Yes,Yes,Yes
894,Yes,(239.0)274.85,(7.3)8.38,(75.0)75.0,(1.1)1.22,311.498499,49.869119165805024,1.1091119401807858,77.868,9.420240800786981,0.3904800000000001,Yes,Yes,Yes,Yes,Yes
895,Yes,(311.0)357.65,(7.2)8.33,(75.0)75.0,(6.6)7.62,400.124514,52.043903192978355,6.992505228597811,77.544,9.225568755638026,0.34160999999999997,Yes,Yes,Yes,Yes,Yes
896,Yes,(245.0)281.75,(11.7)13.47,(75.0)75.0,(0.1)0.14,311.102715,49.858076024448145,0.10923755793934935,77.22,14.667867917772545,0.4427400000000001,Yes,Yes,Yes,Yes,Yes
897,Yes,(387.0)445.05,(24.9)28.65,(75.0)75.0,(3.6)4.16,484.92648,53.713517998824656,3.2947951488251905,80.896,30.69354505946232,0.4472033333333334,Yes,Yes,Yes,Yes,Yes
898,Yes,(333.0)382.95,(7.9)9.03,(75.0)75.0,(6.4)7.33,411.67890900000003,52.29117235867464,5.896367578145935,80.572,9.51531028051475,0.39833333333333354,Yes,Yes,Yes,Yes,Yes
899,Yes,(366.0)420.90,(23.0)26.44,(75.0)75.0,(8.0)9.22,446.339196,52.993300535782446,7.531151418436762,80.248,33.206757841244034,0.5694633333333334,Yes,Yes,Yes,Yes,Yes
900,Yes,(269.0)309.35,(12.8)14.71,(75.0)75.0,(5.5)6.35,379.21979099999993,51.57781989071525,5.263258987520701,79.924,18.205656376555854,0.7005933333333335,Yes,Yes,Yes,Yes,Yes
901,Yes,(357.0)410.55,(3.9)4.53,(75.0)75.0,(3.8)4.37,497.291004,53.932212058221936,3.6764162278931476,79.6,5.532719357921181,0.6517233333333334,Yes,Yes,Yes,Yes,Yes
902,Yes,(337.0)387.55,(21.5)24.69,(75.0)75.0,(1.2)1.33,463.78108499999996,53.32626064508904,1.1307657766038313,79.276,29.68090787010548,0.602853333333333,Yes,Yes,Yes,Yes,Yes
903,Yes,(398.0)457.70,(11.8)13.63,(75.0)75.0,(9.0)10.33,541.056324,54.66484955089841,8.934524773168524,78.952,16.13935476433056,0.5539833333333335,Yes,Yes,Yes,Yes,Yes
904,Yes,(323.0)371.45,(22.6)25.95,(75.0)75.0,(5.0)5.72,433.682733,52.74344262272613,5.01980377025397,78.628,30.27740122189997,0.5051133333333333,Yes,Yes,Yes,Yes,Yes
905,Yes,(319.0)366.85,(11.7)13.44,(75.0)75.0,(8.2)9.47,422.963376,52.526055277065346,8.425491262511054,78.304,15.433938473563499,0.45624333333333333,Yes,Yes,Yes,Yes,Yes
906,Yes,(311.0)357.65,(3.1)3.57,(75.0)75.0,(7.5)8.57,407.14160699999996,52.194909729591416,7.726204265268168,77.98,4.040947737050662,0.4073733333333331,Yes,Yes,Yes,Yes,Yes
907,Yes,(387.0)445.05,(17.4)19.97,(75.0)75.0,(4.2)4.77,500.14719,53.98195666262808,4.362596046756726,77.656,22.23079453444888,0.3585033333333336,Yes,Yes,Yes,Yes,Yes
908,Yes,(351.0)403.65,(21.3)24.49,(75.0)75.0,(2.6)3.01,447.736653,53.0204529684852,2.335825035471683,77.332,26.820427923259352,0.4596333333333334,Yes,Yes,Yes,Yes,Yes
909,Yes,(268.0)308.20,(8.7)9.97,(75.0)75.0,(2.0)2.35,337.368048,50.5620789666989,1.8486577668619888,77.008,10.743345754481014,0.41076333333333337,Yes,Yes,Yes,Yes,Yes
910,Yes,(282.0)324.30,(9.3)10.74,(75.0)75.0,(1.3)1.49,350.26345799999996,50.887896619219134,1.1921997207963564,80.684,11.37983796266831,0.4152266666666665,Yes,Yes,Yes,Yes,Yes
911,Yes,(262.0)301.30,(2.6)2.94,(75.0)75.0,(8.5)9.82,321.02912399999997,50.13088867418703,7.976010887935829,80.36,3.7127941000441234,0.5863566666666666,Yes,Yes,Yes,Yes,Yes
912,Yes,(222.0)255.30,(14.0)16.11,(75.0)75.0,(2.2)2.57,268.29476999999997,48.5722441368321,2.1187985738704747,80.036,20.04637294204574,0.5374866666666667,Yes,Yes,Yes,Yes,Yes
913,Yes,(271.0)311.65,(22.4)25.75,(75.0)75.0,(8.3)9.50,379.066128,51.57429958302054,7.9512578139234575,79.712,31.576090100793202,0.668616666666667,Yes,Yes,Yes,Yes,Yes
914,Yes,(315.0)362.25,(21.4)24.65,(75.0)75.0,(2.0)2.28,435.330315,52.77637822156754,1.9395151313196048,79.388,29.78415089879014,0.619746666666667,Yes,Yes,Yes,Yes,Yes
915,Yes,(262.0)301.30,(18.1)20.80,(75.0)75.0,(3.4)3.96,357.69130799999994,51.07016773596783,3.41180165979862,79.064,24.759219852149837,0.5708766666666664,Yes,Yes,Yes,Yes,Yes
