spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
641,4.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,513.62251,54.212881,8.058054,83.9392,6.901472,1.1358853313329438,Yes,Yes,Yes,Yes,Yes,Yes
641,5.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,489.586435,53.796588,7.67053,82.2408,8.324472,0.843012561920888,Yes,Yes,Yes,Yes,Yes,Yes
641,6.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,578.76786,55.250088,7.283006,80.5424,7.940947,1.0051396855591217,Yes,Yes,Yes,Yes,Yes,Yes
641,7.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,554.731785,54.881661,6.895482,86.844,7.557421,0.9989335755027722,Yes,Yes,Yes,Yes,Yes,Yes
641,8.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,530.69571,54.496912,6.507958,85.1456,7.173896,0.8860606991410059,Yes,Yes,Yes,Yes,Yes,Yes
641,9.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,506.659634,54.094326,7.945794,83.4472,6.79037,1.1031878364123167,Yes,Yes,Yes,Yes,Yes,Yes
641,10.0,(358.0)411.70,(4.8)5.53,(75.0)75.0,(8.7)10.04,482.623559,53.67217,7.55827,81.7488,8.213371,0.8103149673615113,Yes,Yes,Yes,Yes,Yes,Yes
642,1.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,447.537709,53.016593,14.510133,87.3696,3.749297,1.0338640768379839,Yes,Yes,Yes,Yes,Yes,Yes
642,2.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,428.402844,52.637047,13.708608,85.6712,3.561969,0.9209912255229578,Yes,Yes,Yes,Yes,Yes,Yes
642,3.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,409.26798,52.240155,16.682518,83.9728,3.374641,1.1381183027026043,Yes,Yes,Yes,Yes,Yes,Yes
642,4.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,390.133116,51.824256,15.880993,82.2744,4.069687,0.8452455429686785,Yes,Yes,Yes,Yes,Yes,Yes
642,5.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,461.129501,53.276458,15.079468,80.576,3.882359,1.0073726916536525,Yes,Yes,Yes,Yes,Yes,Yes
642,6.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,441.994637,52.90834,14.277943,86.8776,3.695031,1.0011665100563991,Yes,Yes,Yes,Yes,Yes,Yes
642,7.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,422.859773,52.523927,13.476418,85.1792,3.507703,0.8882936617924793,Yes,Yes,Yes,Yes,Yes,Yes
642,8.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,403.724908,52.121711,16.450329,83.4808,3.320375,1.1054208233281464,Yes,Yes,Yes,Yes,Yes,Yes
642,9.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,384.590044,51.699961,15.648804,81.7824,4.015421,0.8125480635942208,Yes,Yes,Yes,Yes,Yes,Yes
642,10.0,(285.0)327.75,(9.9)11.44,(75.0)75.0,(4.3)4.90,455.586429,53.171416,14.847279,80.084,3.828093,0.9746752122791948,Yes,Yes,Yes,Yes,Yes,Yes
643,1.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,335.502636,50.513919,10.745996,85.7048,7.427796,0.923224261012271,Yes,Yes,Yes,Yes,Yes,Yes
643,2.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,320.530444,50.117386,13.074511,84.0064,7.037566,1.1403512958924025,Yes,Yes,Yes,Yes,Yes,Yes
643,3.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,305.558252,49.70188,12.446932,82.308,8.485444,0.8474784581115833,Yes,Yes,Yes,Yes,Yes,Yes
643,4.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,361.10981,51.152786,11.819353,80.6096,8.095214,1.009605572700473,Yes,Yes,Yes,Yes,Yes,Yes
643,5.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,346.137617,50.784976,11.191775,86.9112,7.704983,1.00339955961716,Yes,Yes,Yes,Yes,Yes,Yes
643,6.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,331.165425,50.4009,10.564196,85.2128,7.314753,0.8905266742060507,Yes,Yes,Yes,Yes,Yes,Yes
643,7.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,316.193233,49.999051,12.892711,83.5144,6.924522,1.1076538070129376,Yes,Yes,Yes,Yes,Yes,Yes
643,8.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,301.221041,49.577706,12.265133,81.816,8.3724,0.8147810808658891,Yes,Yes,Yes,Yes,Yes,Yes
643,9.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,356.772599,51.04783,11.637554,80.1176,7.98217,0.976908195454779,Yes,Yes,Yes,Yes,Yes,Yes
643,10.0,(223.0)256.45,(7.8)8.96,(75.0)75.0,(8.9)10.21,341.800407,50.675452,11.009975,86.4192,7.591939,0.9707020746370912,Yes,Yes,Yes,Yes,Yes,Yes
644,1.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,563.964324,55.025033,18.162495,84.04,2.998818,1.142584340226106,Yes,Yes,Yes,Yes,Yes,Yes
644,2.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,537.645493,54.60992,17.291519,82.3416,3.615106,0.8497114259869915,Yes,Yes,Yes,Yes,Yes,Yes
644,3.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,635.296662,56.059531,16.420543,80.6432,3.449005,1.011838556997651,Yes,Yes,Yes,Yes,Yes,Yes
644,4.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,608.977831,55.69203,15.549567,86.9448,3.282903,1.0056325847396195,Yes,Yes,Yes,Yes,Yes,Yes
644,5.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,582.659,55.308289,14.678591,85.2464,3.116802,0.8927597157502789,Yes,Yes,Yes,Yes,Yes,Yes
644,6.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,556.340169,54.906808,17.910187,83.548,2.950701,1.1098868732949208,Yes,Yes,Yes,Yes,Yes,Yes
644,7.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,530.021338,54.485867,17.039211,81.8496,3.566989,0.8170139590558064,Yes,Yes,Yes,Yes,Yes,Yes
644,8.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,627.672507,55.954662,16.168235,80.1512,3.400888,0.9791410900664658,Yes,Yes,Yes,Yes,Yes,Yes
644,9.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,601.353676,55.582599,15.297259,86.4528,3.234787,0.9729348877437921,Yes,Yes,Yes,Yes,Yes,Yes
644,10.0,(392.0)450.80,(10.8)12.43,(75.0)75.0,(3.8)4.35,575.034845,55.193883,14.426283,84.7544,3.068685,0.860062248819094,Yes,Yes,Yes,Yes,Yes,Yes
645,1.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,356.946948,51.052073,14.603427,82.3752,5.64554,0.8519444518623297,Yes,Yes,Yes,Yes,Yes,Yes
645,2.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,421.71558,52.500393,13.868583,80.6768,5.386383,1.0140716720844702,Yes,Yes,Yes,Yes,Yes,Yes
645,3.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,404.259213,52.133199,13.133739,86.9784,5.127226,1.0078655623177597,Yes,Yes,Yes,Yes,Yes,Yes
645,4.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,386.802845,51.749793,12.398895,85.28,4.86807,0.8949926350847341,Yes,Yes,Yes,Yes,Yes,Yes
645,5.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,369.346478,51.348679,15.125398,83.5816,4.608913,1.1121197658457658,Yes,Yes,Yes,Yes,Yes,Yes
645,6.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,351.89011,50.928141,14.390554,81.8832,5.570466,0.8192469898556629,Yes,Yes,Yes,Yes,Yes,Yes
645,7.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,416.658743,52.39561,13.65571,80.1848,5.311309,0.9813742134222854,Yes,Yes,Yes,Yes,Yes,Yes
645,8.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,399.202375,52.023862,12.920866,86.4864,5.052153,0.975167952855927,Yes,Yes,Yes,Yes,Yes,Yes
645,9.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,381.746008,51.63549,12.186022,84.788,4.792996,0.8622951764225493,Yes,Yes,Yes,Yes,Yes,Yes
645,10.0,(260.0)299.00,(9.1)10.49,(75.0)75.0,(5.9)6.78,364.28964,51.228936,14.912525,83.0896,5.754549,0.8994223076268554,Yes,Yes,Yes,Yes,Yes,Yes
646,1.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,603.871785,55.618895,23.363671,80.7104,4.28899,1.0163046077264992,Yes,Yes,Yes,Yes,Yes,Yes
646,2.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,578.895751,55.252007,22.127014,87.012,4.082828,1.0100985710023325,Yes,Yes,Yes,Yes,Yes,Yes
646,3.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,553.919718,54.868937,20.890357,85.3136,3.876667,0.8972256845892996,Yes,Yes,Yes,Yes,Yes,Yes
646,4.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,528.943685,54.468189,25.478744,83.6152,3.670506,1.11435277355623,Yes,Yes,Yes,Yes,Yes,Yes
646,5.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,503.967651,54.048053,24.242087,81.9168,4.435429,0.8214800062802682,Yes,Yes,Yes,Yes,Yes,Yes
646,6.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,596.636618,55.514198,23.00543,80.2184,4.229268,0.9836071198672353,Yes,Yes,Yes,Yes,Yes,Yes
646,7.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,571.660584,55.142765,21.768774,86.52,4.023107,0.9774009544352564,Yes,Yes,Yes,Yes,Yes,Yes
646,8.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,546.684551,54.754736,20.532117,84.8216,3.816945,0.8645282533819645,Yes,Yes,Yes,Yes,Yes,Yes
646,9.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,521.708517,54.348559,25.120504,83.1232,4.581869,0.9016552761262251,Yes,Yes,Yes,Yes,Yes,Yes
646,10.0,(372.0)427.80,(15.3)17.65,(75.0)75.0,(4.7)5.39,496.732484,53.922451,23.883847,81.4248,4.375707,0.7887825750729329,Yes,Yes,Yes,Yes,Yes,Yes
647,1.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,434.542395,52.760643,28.77875,87.0456,1.102946,1.0123315093132546,Yes,Yes,Yes,Yes,Yes,Yes
647,2.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,415.81037,52.377906,27.17211,85.3472,1.047309,0.8994583989861493,Yes,Yes,Yes,Yes,Yes,Yes
647,3.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,397.078345,51.977524,33.13325,83.6488,0.991671,1.1165860237851999,Yes,Yes,Yes,Yes,Yes,Yes
647,4.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,378.34632,51.55779,31.52661,81.9504,1.198103,0.8237133042808504,Yes,Yes,Yes,Yes,Yes,Yes
647,5.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,447.848045,53.022614,29.919971,80.252,1.142466,0.9858402375596702,Yes,Yes,Yes,Yes,Yes,Yes
647,6.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,429.11602,52.651495,28.313331,86.5536,1.086829,0.9796337938992319,Yes,Yes,Yes,Yes,Yes,Yes
647,7.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,410.383995,52.263808,26.706692,84.8552,1.031191,0.8667614140185754,Yes,Yes,Yes,Yes,Yes,Yes
647,8.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,391.65197,51.858006,32.667831,83.1568,1.237624,0.9038880123534089,Yes,Yes,Yes,Yes,Yes,Yes
647,9.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,372.919944,51.432312,31.061192,81.4584,1.181986,0.7910156293560311,Yes,Yes,Yes,Yes,Yes,Yes
647,10.0,(279.0)320.85,(19.9)22.93,(75.0)75.0,(1.3)1.46,442.421669,52.916728,29.454552,87.76,1.126349,1.059809185695593,Yes,Yes,Yes,Yes,Yes,Yes
648,1.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,383.363816,51.672222,22.557308,85.3808,0.522866,0.9016918012544717,Yes,Yes,Yes,Yes,Yes,Yes
648,2.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,366.108868,51.272205,27.500249,83.6824,0.495118,1.1188194343922924,Yes,Yes,Yes,Yes,Yes,Yes
648,3.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,348.85392,50.852872,26.168033,81.984,0.598071,0.825945951957273,Yes,Yes,Yes,Yes,Yes,Yes
648,4.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,412.875222,52.316376,24.835817,80.2856,0.570323,0.9880735951540012,Yes,Yes,Yes,Yes,Yes,Yes
648,5.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,395.620274,51.945571,23.503601,86.5872,0.542576,0.9818665278196268,Yes,Yes,Yes,Yes,Yes,Yes
648,6.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,378.365327,51.558227,22.171385,84.8888,0.514828,0.8689941743998773,Yes,Yes,Yes,Yes,Yes,Yes
648,7.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,361.110379,51.152799,27.114327,83.1904,0.617781,0.906120734494274,Yes,Yes,Yes,Yes,Yes,Yes
648,8.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,343.855431,50.727518,25.782111,81.492,0.590033,0.7932483776910024,Yes,Yes,Yes,Yes,Yes,Yes
648,9.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,407.876733,52.210579,24.449895,87.7936,0.562285,1.0620426875543971,Yes,Yes,Yes,Yes,Yes,Yes
648,10.0,(257.0)295.55,(16.5)19.02,(75.0)75.0,(0.6)0.73,390.621785,51.835129,23.117679,86.0952,0.534538,0.9491689535533561,Yes,Yes,Yes,Yes,Yes,Yes
649,1.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,356.469094,51.040438,4.298101,83.716,5.008885,1.1210518451692053,Yes,Yes,Yes,Yes,Yes,Yes
649,2.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,339.684125,50.621505,4.090084,82.0176,6.049255,0.8281789629069898,Yes,Yes,Yes,Yes,Yes,Yes
649,3.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,401.961656,52.083693,3.882067,80.3192,5.768856,0.9903060470144475,Yes,Yes,Yes,Yes,Yes,Yes
649,4.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,385.176688,51.7132,3.67405,86.6208,5.488457,0.9840998012668327,Yes,Yes,Yes,Yes,Yes,Yes
649,5.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,368.391719,51.326197,3.466034,84.9224,5.208057,0.8712273584532834,Yes,Yes,Yes,Yes,Yes,Yes
649,6.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,351.60675,50.921144,4.237842,83.224,6.248427,0.9083544193469569,Yes,Yes,Yes,Yes,Yes,Yes
649,7.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,334.821781,50.496274,4.029825,81.5256,5.968028,0.7954815034544147,Yes,Yes,Yes,Yes,Yes,Yes
649,8.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,397.099313,51.977983,3.821808,87.8272,5.687629,1.0642752577068002,Yes,Yes,Yes,Yes,Yes,Yes
649,9.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,380.314344,51.602854,3.613791,86.1288,5.407229,0.9514024780984728,Yes,Yes,Yes,Yes,Yes,Yes
649,10.0,(250.0)287.50,(2.6)2.97,(75.0)75.0,(6.4)7.34,363.529375,51.21079,4.385599,84.4304,5.12683,1.1685295053618203,Yes,Yes,Yes,Yes,Yes,Yes
650,1.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,322.335346,50.166159,5.182427,82.0512,5.546708,0.8304119711177387,Yes,Yes,Yes,Yes,Yes,Yes
650,2.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,381.374445,51.627032,4.91912,80.3528,5.289839,0.9925391473182974,Yes,Yes,Yes,Yes,Yes,Yes
650,3.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,365.462295,51.256852,4.655813,86.6544,5.032969,0.9863331426228159,Yes,Yes,Yes,Yes,Yes,Yes
650,4.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,349.550145,50.87019,4.392505,84.956,4.7761,0.8734600564192198,Yes,Yes,Yes,Yes,Yes,Yes
650,5.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,333.637994,50.46551,5.369458,83.2576,5.729166,0.9105872845623748,Yes,Yes,Yes,Yes,Yes,Yes
650,6.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,317.725844,50.041051,5.106151,81.5592,5.472297,0.7977144644319849,Yes,Yes,Yes,Yes,Yes,Yes
650,7.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,376.764943,51.52141,4.842844,87.8608,5.215428,1.0665083072992103,Yes,Yes,Yes,Yes,Yes,Yes
650,8.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,360.852793,51.146601,4.579537,86.1624,4.958558,0.9536356359370624,Yes,Yes,Yes,Yes,Yes,Yes
650,9.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,344.940643,50.754887,5.55649,84.464,4.701689,1.1707627705828803,Yes,Yes,Yes,Yes,Yes,Yes
650,10.0,(237.0)272.55,(3.3)3.76,(75.0)75.0,(5.8)6.72,329.028492,50.34467,5.293182,82.7656,5.654755,0.8778897778766214,Yes,Yes,Yes,Yes,Yes,Yes
651,1.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,331.763644,50.416576,26.038594,80.3864,5.65671,0.9947721125044336,Yes,Yes,Yes,Yes,Yes,Yes
651,2.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,317.932829,50.046708,24.646293,86.688,5.382289,0.9885660182909346,Yes,Yes,Yes,Yes,Yes,Yes
651,3.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,304.102015,49.660386,23.253991,84.9896,5.107868,0.875693211313113,Yes,Yes,Yes,Yes,Yes,Yes
651,4.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,290.271201,49.256079,28.419869,83.2912,6.126056,0.9128202653673535,Yes,Yes,Yes,Yes,Yes,Yes
651,5.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,276.440387,48.83203,27.027568,81.5928,5.851635,0.7999475087083777,Yes,Yes,Yes,Yes,Yes,Yes
651,6.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,327.757072,50.311041,25.635266,87.8944,5.577214,1.068741364176033,Yes,Yes,Yes,Yes,Yes,Yes
651,7.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,313.926258,49.936553,24.242965,86.196,5.302794,0.9558684682636671,Yes,Yes,Yes,Yes,Yes,Yes
651,8.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,300.095444,49.545188,29.408842,84.4976,5.028373,1.1729956576224596,Yes,Yes,Yes,Yes,Yes,Yes
651,9.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,286.26463,49.135354,28.016541,82.7992,6.04656,0.8801228545934764,Yes,Yes,Yes,Yes,Yes,Yes
651,10.0,(206.0)236.90,(17.3)19.87,(75.0)75.0,(6.2)7.18,337.581315,50.567568,26.62424,81.1008,5.77214,1.04224995445992,Yes,Yes,Yes,Yes,Yes,Yes
652,1.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,325.929907,50.262484,11.164665,86.7216,4.119833,0.9907988893493461,Yes,Yes,Yes,Yes,Yes,Yes
652,2.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,311.763393,49.876502,10.534663,85.0232,3.909991,0.8779261979689672,Yes,Yes,Yes,Yes,Yes,Yes
652,3.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,297.596879,49.472567,12.872171,83.3248,4.688569,0.9150533983270015,Yes,Yes,Yes,Yes,Yes,Yes
652,4.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,283.430366,49.048928,12.242168,81.6264,4.478728,0.8021804177546079,Yes,Yes,Yes,Yes,Yes,Yes
652,5.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,335.992602,50.526594,11.612166,87.928,4.268886,1.0709743930408955,Yes,Yes,Yes,Yes,Yes,Yes
652,6.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,321.826088,50.152425,10.982163,86.2296,4.059045,0.9581014083473398,Yes,Yes,Yes,Yes,Yes,Yes
652,7.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,307.659575,49.761409,13.319671,84.5312,3.849203,1.1752286501306641,Yes,Yes,Yes,Yes,Yes,Yes
652,8.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,303.330213,49.638313,11.748968,79.5268,6.369179,0.45708240501120945,Yes,Yes,Yes,No,No,No
652,9.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,346.055297,50.78291,12.059666,81.1344,4.41794,1.0444829367526014,Yes,Yes,Yes,Yes,Yes,Yes
652,10.0,(211.0)242.65,(7.8)8.99,(75.0)75.0,(4.8)5.49,331.888784,50.419852,11.429664,87.436,4.208098,1.0382769161600514,Yes,Yes,Yes,Yes,Yes,Yes
653,1.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,387.466527,51.764684,24.777274,85.0568,1.660739,0.880159305212418,Yes,Yes,Yes,Yes,Yes,Yes
653,2.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,369.87588,51.36112,30.26854,83.3584,1.991084,0.9172862590368538,Yes,Yes,Yes,Yes,Yes,Yes
653,3.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,352.285233,50.937889,28.788541,81.66,1.90205,0.8044134296372636,Yes,Yes,Yes,Yes,Yes,Yes
653,4.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,417.552085,52.414213,27.308541,87.9616,1.813016,1.0732072162482207,Yes,Yes,Yes,Yes,Yes,Yes
653,5.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,399.961438,52.040362,25.828541,86.2632,1.723982,0.9603343395114619,Yes,Yes,Yes,Yes,Yes,Yes
653,6.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,382.370791,51.649694,31.319807,84.5648,1.634948,1.1774614566321178,Yes,Yes,Yes,Yes,Yes,Yes
653,7.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,364.780144,51.240624,29.839808,82.8664,1.965292,0.8845888931427371,Yes,Yes,Yes,Yes,Yes,Yes
653,8.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,430.046996,52.670318,28.359808,81.168,1.876258,1.0467160130870274,Yes,Yes,Yes,Yes,Yes,Yes
653,9.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,412.456349,52.30756,26.879808,87.4696,1.787224,1.0405098030169355,Yes,Yes,Yes,Yes,Yes,Yes
653,10.0,(262.0)301.30,(18.4)21.13,(75.0)75.0,(2.0)2.33,394.865702,51.928988,25.399808,85.7712,1.69819,0.9276369262801767,Yes,Yes,Yes,Yes,Yes,Yes
654,1.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,453.594908,53.133363,27.638961,83.392,0.998901,1.0995195825573252,Yes,Yes,Yes,Yes,Yes,Yes
654,2.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,432.043008,52.71054,26.288842,81.6936,1.208618,0.8066462678770154,Yes,Yes,Yes,Yes,Yes,Yes
654,3.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,512.007359,54.185524,24.938723,87.9952,1.152095,1.075440433821056,Yes,Yes,Yes,Yes,Yes,Yes
654,4.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,490.455459,53.811991,23.588604,86.2968,1.095573,0.9625672543047269,Yes,Yes,Yes,Yes,Yes,Yes
654,5.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,468.903559,53.421671,28.597971,84.5984,1.03905,1.1796947664909805,Yes,Yes,Yes,Yes,Yes,Yes
654,6.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,447.351659,53.012981,27.247852,82.9,1.248766,0.8868221278954483,Yes,Yes,Yes,Yes,Yes,Yes
654,7.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,527.316009,54.441419,25.897734,81.2016,1.192244,1.0489490002701074,Yes,Yes,Yes,Yes,Yes,Yes
654,8.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,505.764109,54.07896,24.547615,87.5032,1.135721,1.0427431635052224,Yes,Yes,Yes,Yes,Yes,Yes
654,9.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,484.212209,53.700715,23.197496,85.8048,1.079199,0.9298699839888929,Yes,Yes,Yes,Yes,Yes,Yes
654,10.0,(321.0)369.15,(16.8)19.27,(75.0)75.0,(1.3)1.48,462.660309,53.305245,28.206863,84.1064,1.022676,1.1469974961751466,Yes,Yes,Yes,Yes,Yes,Yes
655,1.0,(356.0)409.40,(22.8)26.17,(75.0)75.0,(6.8)7.86,479.623359,53.618007,35.729434,81.7272,6.432448,0.8088795455534623,Yes,Yes,Yes,Yes,Yes,Yes
655,2.0,(356.0)409.40,(22.8)26.17,(75.0)75.0,(6.8)7.86,568.306563,55.091653,33.896336,80.0288,6.131905,0.9710066626447508,Yes,Yes,Yes,Yes,Yes,Yes
