spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached,scalarized_value,preference,scalarization
598,6.0,304.0,23.179702201255825,75.0,6.595584091840896,486.497242,53.741608,34.643152,80.1288,5.930802,1.264043,Yes,Yes,Yes,Yes,Yes,Yes,0.472845,"[0.5, 0.0, 0.5, 0.0]",cosine
598,7.0,304.0,23.179702201255825,75.0,6.595584091840896,466.08672,53.369335,32.775613,86.4304,5.640952,1.244302,Yes,Yes,Yes,Yes,Yes,Yes,0.47936,"[0.5, 0.0, 0.0, 0.5]",cosine
598,8.0,304.0,23.179702201255825,75.0,6.595584091840896,445.676198,52.980389,30.908075,84.732,5.351102,1.117895,Yes,Yes,Yes,Yes,Yes,Yes,0.327512,"[0.0, 0.5, 0.5, 0.0]",cosine
598,9.0,304.0,23.179702201255825,75.0,6.595584091840896,425.265676,52.573207,37.837233,83.0336,6.426537,1.163989,Yes,Yes,Yes,Yes,Yes,Yes,0.465258,"[0.0, 0.5, 0.0, 0.5]",cosine
598,10.0,304.0,23.179702201255825,75.0,6.595584091840896,404.855154,52.145993,35.969694,81.3352,6.136687,1.037582,Yes,Yes,Yes,Yes,Yes,Yes,0.108927,"[0.0, 0.0, 0.5, 0.5]",cosine
599,1.0,283.0,14.54780280166718,75.0,9.526659201342616,439.770008,52.864512,20.933011,86.956,8.27735,1.283421,Yes,Yes,Yes,Yes,Yes,Yes,0.553958,"[1.0, 0.0, 0.0, 0.0]",cosine
599,2.0,283.0,14.54780280166718,75.0,9.526659201342616,420.769423,52.480883,19.760926,85.2576,7.858691,1.157014,Yes,Yes,Yes,Yes,Yes,Yes,0.358344,"[0.0, 1.0, 0.0, 0.0]",cosine
599,3.0,283.0,14.54780280166718,75.0,9.526659201342616,401.768839,52.079525,24.109732,83.5592,7.440031,1.410107,Yes,Yes,Yes,Yes,Yes,Yes,0.114123,"[0.0, 0.0, 1.0, 0.0]",cosine
599,4.0,283.0,14.54780280166718,75.0,9.526659201342616,382.768254,51.658718,22.937647,81.8608,8.99339,1.076701,Yes,Yes,Yes,Yes,Yes,Yes,0.055977,"[0.0, 0.0, 0.0, 1.0]",cosine
599,5.0,283.0,14.54780280166718,75.0,9.526659201342616,453.266419,53.127071,21.765561,80.1624,8.574731,1.266543,Yes,Yes,Yes,Yes,Yes,Yes,0.776254,"[0.5, 0.5, 0.0, 0.0]",cosine
599,6.0,283.0,14.54780280166718,75.0,9.526659201342616,434.265835,52.755113,20.593476,86.464,8.156071,1.246803,Yes,Yes,Yes,Yes,Yes,Yes,0.486038,"[0.5, 0.0, 0.5, 0.0]",cosine
599,7.0,283.0,14.54780280166718,75.0,9.526659201342616,415.26525,52.366512,19.421391,84.7656,7.737412,1.120396,Yes,Yes,Yes,Yes,Yes,Yes,0.463284,"[0.5, 0.0, 0.0, 0.5]",cosine
599,8.0,283.0,14.54780280166718,75.0,9.526659201342616,396.264665,51.959707,23.770197,83.0672,9.290771,1.166489,Yes,Yes,Yes,Yes,Yes,Yes,0.52432,"[0.0, 0.5, 0.5, 0.0]",cosine
599,9.0,283.0,14.54780280166718,75.0,9.526659201342616,377.264081,51.532909,22.598112,81.3688,8.872111,1.040082,Yes,Yes,Yes,Yes,Yes,Yes,0.439874,"[0.0, 0.5, 0.0, 0.5]",cosine
599,10.0,283.0,14.54780280166718,75.0,9.526659201342616,447.762246,53.020949,21.426027,87.6704,8.453452,1.336592,Yes,Yes,Yes,Yes,Yes,Yes,0.199115,"[0.0, 0.0, 0.5, 0.5]",cosine
600,1.0,303.0,16.247159657454244,75.0,6.549518040254951,450.908238,53.081763,22.095134,85.2912,5.408494,1.159515,Yes,Yes,Yes,Yes,Yes,Yes,0.488146,"[1.0, 0.0, 0.0, 0.0]",cosine
600,2.0,303.0,16.247159657454244,75.0,6.549518040254951,430.564856,52.680772,26.951932,83.5928,5.120669,1.412608,Yes,Yes,Yes,Yes,Yes,Yes,0.65887,"[0.0, 1.0, 0.0, 0.0]",cosine
600,3.0,303.0,16.247159657454244,75.0,6.549518040254951,410.221474,52.260368,25.642934,81.8944,6.188593,1.079201,Yes,Yes,Yes,Yes,Yes,Yes,0.091925,"[0.0, 0.0, 1.0, 0.0]",cosine
600,4.0,303.0,16.247159657454244,75.0,6.549518040254951,485.701842,53.727395,24.333935,80.196,5.900767,1.269044,Yes,Yes,Yes,Yes,Yes,Yes,0.099053,"[0.0, 0.0, 0.0, 1.0]",cosine
600,5.0,303.0,16.247159657454244,75.0,6.549518040254951,465.358459,53.355752,23.024936,86.4976,5.612942,1.249304,Yes,Yes,Yes,Yes,Yes,Yes,0.673875,"[0.5, 0.5, 0.0, 0.0]",cosine
600,6.0,303.0,16.247159657454244,75.0,6.549518040254951,445.015077,52.967495,21.715937,84.7992,5.325116,1.122897,Yes,Yes,Yes,Yes,Yes,Yes,0.423806,"[0.5, 0.0, 0.5, 0.0]",cosine
600,7.0,303.0,16.247159657454244,75.0,6.549518040254951,424.671695,52.561066,26.572736,83.1008,6.39304,1.16899,Yes,Yes,Yes,Yes,Yes,Yes,0.300837,"[0.5, 0.0, 0.0, 0.5]",cosine
600,8.0,303.0,16.247159657454244,75.0,6.549518040254951,404.328313,52.134683,25.263737,81.4024,6.105214,1.042583,Yes,Yes,Yes,Yes,Yes,Yes,0.452781,"[0.0, 0.5, 0.5, 0.0]",cosine
600,9.0,303.0,16.247159657454244,75.0,6.549518040254951,479.808681,53.621362,23.954738,87.704,5.817389,1.339093,Yes,Yes,Yes,Yes,Yes,Yes,0.414491,"[0.0, 0.5, 0.0, 0.5]",cosine
600,10.0,303.0,16.247159657454244,75.0,6.549518040254951,459.465299,53.245054,22.64574,86.0056,5.529563,1.212686,Yes,Yes,Yes,Yes,Yes,Yes,0.213879,"[0.0, 0.0, 0.5, 0.5]",cosine
601,1.0,378.0,15.988522706605476,75.0,1.9647648042760784,537.642394,54.60987,26.548371,83.6264,1.537838,1.415109,Yes,Yes,Yes,Yes,Yes,Yes,0.422334,"[1.0, 0.0, 0.0, 0.0]",cosine
601,2.0,378.0,15.988522706605476,75.0,1.9647648042760784,512.263521,54.189869,25.26021,81.928,1.8582,1.081702,Yes,Yes,Yes,Yes,Yes,Yes,0.579896,"[0.0, 1.0, 0.0, 0.0]",cosine
601,3.0,378.0,15.988522706605476,75.0,1.9647648042760784,606.427148,55.655573,23.972049,80.2296,1.771857,1.271545,Yes,Yes,Yes,Yes,Yes,Yes,0.069728,"[0.0, 0.0, 1.0, 0.0]",cosine
601,4.0,378.0,15.988522706605476,75.0,1.9647648042760784,581.048276,55.284244,22.683888,86.5312,1.685513,1.251805,Yes,Yes,Yes,Yes,Yes,Yes,0.14213,"[0.0, 0.0, 0.0, 1.0]",cosine
601,5.0,378.0,15.988522706605476,75.0,1.9647648042760784,555.669403,54.89633,21.395728,84.8328,1.599169,1.125398,Yes,Yes,Yes,Yes,Yes,Yes,0.571496,"[0.5, 0.5, 0.0, 0.0]",cosine
601,6.0,378.0,15.988522706605476,75.0,1.9647648042760784,530.29053,54.490277,26.175211,83.1344,1.919532,1.171491,Yes,Yes,Yes,Yes,Yes,Yes,0.361575,"[0.5, 0.0, 0.5, 0.0]",cosine
601,7.0,378.0,15.988522706605476,75.0,1.9647648042760784,504.911657,54.064308,24.88705,81.436,1.833188,1.045084,Yes,Yes,Yes,Yes,Yes,Yes,0.284761,"[0.5, 0.0, 0.0, 0.5]",cosine
601,8.0,378.0,15.988522706605476,75.0,1.9647648042760784,599.075285,55.549628,23.598889,87.7376,1.746844,1.341594,Yes,Yes,Yes,Yes,Yes,Yes,0.456667,"[0.0, 0.5, 0.5, 0.0]",cosine
601,9.0,378.0,15.988522706605476,75.0,1.9647648042760784,573.696412,55.173643,22.310728,86.0392,1.660501,1.215186,Yes,Yes,Yes,Yes,Yes,Yes,0.389108,"[0.0, 0.5, 0.0, 0.5]",cosine
601,10.0,378.0,15.988522706605476,75.0,1.9647648042760784,548.317539,54.780643,27.090212,84.3408,1.574157,1.46828,Yes,Yes,Yes,Yes,Yes,Yes,0.228643,"[0.0, 0.0, 0.5, 0.5]",cosine
602,1.0,275.0,21.741924995953987,75.0,5.2212064972385495,373.043756,51.435196,34.384645,81.9616,4.94256,1.084203,Yes,Yes,Yes,Yes,Yes,Yes,0.356523,"[1.0, 0.0, 0.0, 0.0]",cosine
602,2.0,275.0,21.741924995953987,75.0,5.2212064972385495,441.549041,52.899579,32.632944,80.2632,4.713108,1.274046,Yes,Yes,Yes,Yes,Yes,Yes,0.500923,"[0.0, 1.0, 0.0, 0.0]",cosine
602,3.0,275.0,21.741924995953987,75.0,5.2212064972385495,423.085575,52.528564,30.881244,86.5648,4.483656,1.254306,Yes,Yes,Yes,Yes,Yes,Yes,0.154197,"[0.0, 0.0, 1.0, 0.0]",cosine
602,4.0,275.0,21.741924995953987,75.0,5.2212064972385495,404.622109,52.140992,29.129544,84.8664,4.254205,1.127898,Yes,Yes,Yes,Yes,Yes,Yes,0.185207,"[0.0, 0.0, 0.0, 1.0]",cosine
602,5.0,275.0,21.741924995953987,75.0,5.2212064972385495,386.158644,51.735315,35.628905,83.168,5.105543,1.173992,Yes,Yes,Yes,Yes,Yes,Yes,0.737464,"[0.5, 0.5, 0.0, 0.0]",cosine
602,6.0,275.0,21.741924995953987,75.0,5.2212064972385495,367.695178,51.309759,33.877204,81.4696,4.876091,1.047585,Yes,Yes,Yes,Yes,Yes,Yes,0.299343,"[0.5, 0.0, 0.5, 0.0]",cosine
602,7.0,275.0,21.741924995953987,75.0,5.2212064972385495,436.200463,52.793722,32.125504,87.7712,4.646639,1.344094,Yes,Yes,Yes,Yes,Yes,Yes,0.492308,"[0.5, 0.0, 0.0, 0.5]",cosine
602,8.0,275.0,21.741924995953987,75.0,5.2212064972385495,417.736997,52.418059,30.373804,86.0728,4.417188,1.217687,Yes,Yes,Yes,Yes,Yes,Yes,0.385128,"[0.0, 0.5, 0.5, 0.0]",cosine
602,9.0,275.0,21.741924995953987,75.0,5.2212064972385495,399.273531,52.02541,36.873164,84.3744,4.187736,1.47078,Yes,Yes,Yes,Yes,Yes,Yes,0.632072,"[0.0, 0.5, 0.0, 0.5]",cosine
602,10.0,275.0,21.741924995953987,75.0,5.2212064972385495,380.810066,51.614168,35.121464,82.676,5.039074,1.137373,Yes,Yes,Yes,Yes,Yes,Yes,0.097036,"[0.0, 0.0, 0.5, 0.5]",cosine
603,1.0,341.0,16.053217765594525,75.0,2.4789905690170952,547.973744,54.775195,24.120223,80.2968,2.239904,1.276547,Yes,Yes,Yes,Yes,Yes,Yes,0.606961,"[1.0, 0.0, 0.0, 0.0]",cosine
603,2.0,341.0,16.053217765594525,75.0,2.4789905690170952,525.079046,54.404494,22.82685,86.5984,2.130962,1.256806,Yes,Yes,Yes,Yes,Yes,Yes,0.421949,"[0.0, 1.0, 0.0, 0.0]",cosine
603,3.0,341.0,16.053217765594525,75.0,2.4789905690170952,502.184349,54.017263,21.533476,84.9,2.02202,1.130399,Yes,Yes,Yes,Yes,Yes,Yes,0.132,"[0.0, 0.0, 1.0, 0.0]",cosine
603,4.0,341.0,16.053217765594525,75.0,2.4789905690170952,479.289651,53.611961,26.332299,83.2016,2.426229,1.176492,Yes,Yes,Yes,Yes,Yes,Yes,0.021283,"[0.0, 0.0, 0.0, 1.0]",cosine
603,5.0,341.0,16.053217765594525,75.0,2.4789905690170952,456.394954,53.186817,25.038926,81.5032,2.317288,1.050085,Yes,Yes,Yes,Yes,Yes,Yes,0.635086,"[0.5, 0.5, 0.0, 0.0]",cosine
603,6.0,341.0,16.053217765594525,75.0,2.4789905690170952,541.341507,54.669427,23.745553,87.8048,2.208346,1.346595,Yes,Yes,Yes,Yes,Yes,Yes,0.536158,"[0.5, 0.0, 0.5, 0.0]",cosine
603,7.0,341.0,16.053217765594525,75.0,2.4789905690170952,518.446809,54.294084,22.45218,86.1064,2.099404,1.220188,Yes,Yes,Yes,Yes,Yes,Yes,0.476232,"[0.5, 0.0, 0.0, 0.5]",cosine
603,8.0,341.0,16.053217765594525,75.0,2.4789905690170952,495.552112,53.901787,27.251003,84.408,1.990462,1.473281,Yes,Yes,Yes,Yes,Yes,Yes,0.581936,"[0.0, 0.5, 0.5, 0.0]",cosine
603,9.0,341.0,16.053217765594525,75.0,2.4789905690170952,472.657415,53.49093,25.957629,82.7096,2.394671,1.139874,Yes,Yes,Yes,Yes,Yes,Yes,0.460318,"[0.0, 0.5, 0.0, 0.5]",cosine
603,10.0,341.0,16.053217765594525,75.0,2.4789905690170952,557.603967,54.926517,24.664256,81.0112,2.285729,1.329717,Yes,Yes,Yes,Yes,Yes,Yes,0.1118,"[0.0, 0.0, 0.5, 0.5]",cosine
604,1.0,232.0,4.622977633433845,75.0,0.6620692765247465,357.546684,51.066655,6.581005,86.632,0.569696,1.259307,Yes,Yes,Yes,Yes,Yes,Yes,0.541149,"[1.0, 0.0, 0.0, 0.0]",cosine
604,2.0,232.0,4.622977633433845,75.0,0.6620692765247465,341.970233,50.679766,6.208542,84.9336,0.540601,1.1329,Yes,Yes,Yes,Yes,Yes,Yes,0.342975,"[0.0, 1.0, 0.0, 0.0]",cosine
604,3.0,232.0,4.622977633433845,75.0,0.6620692765247465,326.393782,50.274838,7.590498,83.2352,0.648554,1.178993,Yes,Yes,Yes,Yes,Yes,Yes,0.109803,"[0.0, 0.0, 1.0, 0.0]",cosine
604,4.0,232.0,4.622977633433845,75.0,0.6620692765247465,326.387912,50.274681,6.77557,71.2605,0.588047,0.934418,Yes,Yes,No,Yes,No,No,0.111804,"[0.0, 0.0, 0.0, 1.0]",cosine
604,5.0,232.0,4.622977633433845,75.0,0.6620692765247465,368.61088,51.331363,6.845571,87.8384,0.590363,1.349096,Yes,Yes,Yes,Yes,Yes,Yes,0.756329,"[0.5, 0.5, 0.0, 0.0]",cosine
604,6.0,232.0,4.622977633433845,75.0,0.6620692765247465,353.034429,50.956341,6.473108,86.14,0.561268,1.222688,Yes,Yes,Yes,Yes,Yes,Yes,0.473927,"[0.5, 0.0, 0.5, 0.0]",cosine
604,7.0,232.0,4.622977633433845,75.0,0.6620692765247465,337.457978,50.564394,7.855065,84.4416,0.532172,1.475783,Yes,Yes,Yes,Yes,Yes,Yes,0.460156,"[0.5, 0.0, 0.0, 0.5]",cosine
604,8.0,232.0,4.622977633433845,75.0,0.6620692765247465,321.881527,50.153921,7.482601,82.7432,0.640125,1.142375,Yes,Yes,Yes,Yes,Yes,Yes,0.510397,"[0.0, 0.5, 0.5, 0.0]",cosine
604,9.0,232.0,4.622977633433845,75.0,0.6620692765247465,379.675076,51.588242,7.110138,81.0448,0.61103,1.332218,Yes,Yes,Yes,Yes,Yes,Yes,0.434934,"[0.0, 0.5, 0.0, 0.5]",cosine
604,10.0,232.0,4.622977633433845,75.0,0.6620692765247465,364.098625,51.224381,6.737675,87.3464,0.581935,1.312477,Yes,Yes,Yes,Yes,Yes,Yes,0.201988,"[0.0, 0.0, 0.5, 0.5]",cosine
605,1.0,249.0,2.638870203898146,75.0,8.587422064270086,367.359131,51.301817,3.548142,84.9672,7.019373,1.135401,Yes,Yes,Yes,Yes,Yes,Yes,0.475338,"[1.0, 0.0, 0.0, 0.0]",cosine
605,2.0,249.0,2.638870203898146,75.0,8.587422064270086,350.641302,50.897261,4.336985,83.2688,8.419585,1.181494,Yes,Yes,Yes,Yes,Yes,Yes,0.643501,"[0.0, 1.0, 0.0, 0.0]",cosine
605,3.0,249.0,2.638870203898146,75.0,8.587422064270086,333.923473,50.472939,4.124377,81.5704,8.042201,1.055087,Yes,Yes,Yes,Yes,Yes,Yes,0.087605,"[0.0, 0.0, 1.0, 0.0]",cosine
605,4.0,249.0,2.638870203898146,75.0,8.587422064270086,395.951894,51.952848,3.911769,87.872,7.664818,1.351597,Yes,Yes,Yes,Yes,Yes,Yes,0.107437,"[0.0, 0.0, 0.0, 1.0]",cosine
605,5.0,249.0,2.638870203898146,75.0,8.587422064270086,379.234065,51.578147,3.699161,86.1736,7.287434,1.22519,Yes,Yes,Yes,Yes,Yes,Yes,0.653951,"[0.5, 0.5, 0.0, 0.0]",cosine
605,6.0,249.0,2.638870203898146,75.0,8.587422064270086,362.516237,51.186549,4.488004,84.4752,6.91005,1.478283,Yes,Yes,Yes,Yes,Yes,Yes,0.411695,"[0.5, 0.0, 0.5, 0.0]",cosine
605,7.0,249.0,2.638870203898146,75.0,8.587422064270086,345.798408,50.77646,4.275396,82.7768,8.310263,1.144876,Yes,Yes,Yes,Yes,Yes,Yes,0.297709,"[0.5, 0.0, 0.0, 0.5]",cosine
605,8.0,249.0,2.638870203898146,75.0,8.587422064270086,407.826829,52.209516,4.062788,81.0784,7.932879,1.334719,Yes,Yes,Yes,Yes,Yes,Yes,0.438858,"[0.0, 0.5, 0.5, 0.0]",cosine
605,9.0,249.0,2.638870203898146,75.0,8.587422064270086,391.109,51.845956,3.850179,87.38,7.555496,1.314978,Yes,Yes,Yes,Yes,Yes,Yes,0.409551,"[0.0, 0.5, 0.0, 0.5]",cosine
605,10.0,249.0,2.638870203898146,75.0,8.587422064270086,374.391171,51.466512,3.637571,85.6816,7.178112,1.188571,Yes,Yes,Yes,Yes,Yes,Yes,0.216753,"[0.0, 0.0, 0.5, 0.5]",cosine
606,1.0,307.0,11.612993532070837,75.0,8.119286849650216,432.724559,52.724231,19.104472,83.3024,7.967658,1.183995,Yes,Yes,Yes,Yes,Yes,Yes,0.409526,"[1.0, 0.0, 0.0, 0.0]",cosine
606,2.0,307.0,11.612993532070837,75.0,8.119286849650216,412.112617,52.300318,18.168838,81.604,7.610847,1.057588,Yes,Yes,Yes,Yes,Yes,Yes,0.564527,"[0.0, 1.0, 0.0, 0.0]",cosine
606,3.0,307.0,11.612993532070837,75.0,8.119286849650216,488.589425,53.778881,17.233205,87.9056,7.254036,1.354097,Yes,Yes,Yes,Yes,Yes,Yes,0.172075,"[0.0, 0.0, 1.0, 0.0]",cosine
606,4.0,307.0,11.612993532070837,75.0,8.119286849650216,467.977484,53.404499,16.297571,86.2072,6.897225,1.22769,Yes,Yes,Yes,Yes,Yes,Yes,0.150513,"[0.0, 0.0, 0.0, 1.0]",cosine
606,5.0,307.0,11.612993532070837,75.0,8.119286849650216,447.365542,53.013251,19.769068,84.5088,6.540414,1.480783,Yes,Yes,Yes,Yes,Yes,Yes,0.819919,"[0.5, 0.5, 0.0, 0.0]",cosine
606,6.0,307.0,11.612993532070837,75.0,8.119286849650216,426.753601,52.603544,18.833434,82.8104,7.864296,1.147376,Yes,Yes,Yes,Yes,Yes,Yes,0.349463,"[0.5, 0.0, 0.5, 0.0]",cosine
606,7.0,307.0,11.612993532070837,75.0,8.119286849650216,503.230409,54.035338,17.8978,81.112,7.507485,1.337219,Yes,Yes,Yes,Yes,Yes,Yes,0.505255,"[0.5, 0.0, 0.0, 0.5]",cosine
606,8.0,307.0,11.612993532070837,75.0,8.119286849650216,482.618467,53.672079,16.962166,87.4136,7.150674,1.317479,Yes,Yes,Yes,Yes,Yes,Yes,0.442744,"[0.0, 0.5, 0.5, 0.0]",cosine
606,9.0,307.0,11.612993532070837,75.0,8.119286849650216,462.006526,53.292962,16.026532,85.7152,6.793863,1.191072,Yes,Yes,Yes,Yes,Yes,Yes,0.384168,"[0.0, 0.5, 0.0, 0.5]",cosine
606,10.0,307.0,11.612993532070837,75.0,8.119286849650216,441.394584,52.89654,19.498029,84.0168,6.437052,1.444165,Yes,Yes,Yes,Yes,Yes,Yes,0.231517,"[0.0, 0.0, 0.5, 0.5]",cosine
607,1.0,370.0,8.26769044333631,75.0,4.100574419939892,497.174411,53.930175,12.9482,81.6376,3.847357,1.060088,Yes,Yes,Yes,Yes,Yes,Yes,0.343715,"[1.0, 0.0, 0.0, 0.0]",cosine
607,2.0,370.0,8.26769044333631,75.0,4.100574419939892,589.345157,55.407394,12.28209,87.9392,3.667152,1.356598,Yes,Yes,Yes,Yes,Yes,Yes,0.485553,"[0.0, 1.0, 0.0, 0.0]",cosine
607,3.0,370.0,8.26769044333631,75.0,4.100574419939892,564.503404,55.033331,11.61598,86.2408,3.486948,1.230191,Yes,Yes,Yes,Yes,Yes,Yes,0.149877,"[0.0, 0.0, 1.0, 0.0]",cosine
607,4.0,370.0,8.26769044333631,75.0,4.100574419939892,539.66165,54.642431,14.087459,84.5424,3.306744,1.483284,Yes,Yes,Yes,Yes,Yes,Yes,0.19359,"[0.0, 0.0, 0.0, 1.0]",cosine
607,5.0,370.0,8.26769044333631,75.0,4.100574419939892,514.819896,54.233106,13.421349,82.844,3.975358,1.149877,Yes,Yes,Yes,Yes,Yes,Yes,0.71754,"[0.5, 0.5, 0.0, 0.0]",cosine
607,6.0,370.0,8.26769044333631,75.0,4.100574419939892,606.990642,55.66364,12.755239,81.1456,3.795154,1.33972,Yes,Yes,Yes,Yes,Yes,Yes,0.510854,"[0.5, 0.0, 0.5, 0.0]",cosine
607,7.0,370.0,8.26769044333631,75.0,4.100574419939892,582.148889,55.300681,12.089129,87.4472,3.61495,1.31998,Yes,Yes,Yes,Yes,Yes,Yes,0.489179,"[0.5, 0.0, 0.0, 0.5]",cosine
607,8.0,370.0,8.26769044333631,75.0,4.100574419939892,557.307135,54.921892,11.423019,85.7488,3.434746,1.193573,Yes,Yes,Yes,Yes,Yes,Yes,0.371205,"[0.0, 0.5, 0.5, 0.0]",cosine
607,9.0,370.0,8.26769044333631,75.0,4.100574419939892,532.465381,54.525828,13.894497,84.0504,3.254541,1.446666,Yes,Yes,Yes,Yes,Yes,Yes,0.627132,"[0.0, 0.5, 0.0, 0.5]",cosine
607,10.0,370.0,8.26769044333631,75.0,4.100574419939892,507.623627,54.110837,13.228387,82.352,3.923156,1.113259,Yes,Yes,Yes,Yes,Yes,Yes,0.09991,"[0.0, 0.0, 0.5, 0.5]",cosine
608,1.0,297.0,7.59216801966782,75.0,3.2638988080582165,473.463441,53.505729,11.290667,87.9728,2.921749,1.359099,Yes,Yes,Yes,Yes,Yes,Yes,0.594153,"[1.0, 0.0, 0.0, 0.0]",cosine
608,2.0,297.0,7.59216801966782,75.0,3.2638988080582165,453.522898,53.131984,10.678983,86.2744,2.778314,1.232692,Yes,Yes,Yes,Yes,Yes,Yes,0.406579,"[0.0, 1.0, 0.0, 0.0]",cosine
608,3.0,297.0,7.59216801966782,75.0,3.2638988080582165,433.582355,52.741432,12.948526,84.576,2.634878,1.485785,Yes,Yes,Yes,Yes,Yes,Yes,0.12768,"[0.0, 0.0, 1.0, 0.0]",cosine
608,4.0,297.0,7.59216801966782,75.0,3.2638988080582165,413.641812,52.332489,12.336841,82.8776,3.167069,1.152378,Yes,Yes,Yes,Yes,Yes,Yes,0.029667,"[0.0, 0.0, 0.0, 1.0]",cosine
608,5.0,297.0,7.59216801966782,75.0,3.2638988080582165,487.62752,53.761764,11.725156,81.1792,3.023634,1.342221,Yes,Yes,Yes,Yes,Yes,Yes,0.838783,"[0.5, 0.5, 0.0, 0.0]",cosine
608,6.0,297.0,7.59216801966782,75.0,3.2638988080582165,467.686977,53.399106,11.113472,87.4808,2.880198,1.322481,Yes,Yes,Yes,Yes,Yes,Yes,0.524047,"[0.5, 0.0, 0.5, 0.0]",cosine
608,7.0,297.0,7.59216801966782,75.0,3.2638988080582165,447.746434,53.020643,10.501787,85.7824,2.736763,1.196074,Yes,Yes,Yes,Yes,Yes,Yes,0.473103,"[0.5, 0.0, 0.0, 0.5]",cosine
608,8.0,297.0,7.59216801966782,75.0,3.2638988080582165,435.776472,52.785276,9.948995,80.4652,4.424051,0.495109,Yes,Yes,Yes,No,No,No,0.271033,"[0.0, 0.5, 0.5, 0.0]",cosine
608,9.0,297.0,7.59216801966782,75.0,3.2638988080582165,407.865348,52.210336,12.159646,82.3856,3.125518,1.11576,Yes,Yes,Yes,Yes,Yes,Yes,0.455378,"[0.0, 0.5, 0.0, 0.5]",cosine
608,10.0,297.0,7.59216801966782,75.0,3.2638988080582165,481.851055,53.658256,11.547961,80.6872,2.982083,1.305603,Yes,Yes,Yes,Yes,Yes,Yes,0.114673,"[0.0, 0.0, 0.5, 0.5]",cosine
609,1.0,373.0,2.348130885113873,75.0,1.485302134906528,570.071333,55.118584,3.306574,86.308,1.265618,1.235193,Yes,Yes,Yes,Yes,Yes,Yes,0.528341,"[1.0, 0.0, 0.0, 0.0]",cosine
609,2.0,373.0,2.348130885113873,75.0,1.485302134906528,545.02816,54.728379,4.008506,84.6096,1.200345,1.488286,Yes,Yes,Yes,Yes,Yes,Yes,0.707105,"[0.0, 1.0, 0.0, 0.0]",cosine
609,3.0,373.0,2.348130885113873,75.0,1.485302134906528,519.984986,54.319816,3.819322,82.9112,1.442529,1.154879,Yes,Yes,Yes,Yes,Yes,Yes,0.105483,"[0.0, 0.0, 1.0, 0.0]",cosine
609,4.0,373.0,2.348130885113873,75.0,1.485302134906528,612.903063,55.747836,3.630138,81.2128,1.377256,1.344722,Yes,Yes,Yes,Yes,Yes,Yes,0.072744,"[0.0, 0.0, 0.0, 1.0]",cosine
609,5.0,373.0,2.348130885113873,75.0,1.485302134906528,587.859889,55.385477,3.440954,87.5144,1.311983,1.324981,Yes,Yes,Yes,Yes,Yes,Yes,0.736404,"[0.5, 0.5, 0.0, 0.0]",cosine
609,6.0,373.0,2.348130885113873,75.0,1.485302134906528,562.816716,55.00734,3.25177,85.816,1.24671,1.198574,Yes,Yes,Yes,Yes,Yes,Yes,0.461815,"[0.5, 0.0, 0.5, 0.0]",cosine
609,7.0,373.0,2.348130885113873,75.0,1.485302134906528,537.773543,54.611989,3.953702,84.1176,1.181436,1.451668,Yes,Yes,Yes,Yes,Yes,Yes,0.457027,"[0.5, 0.0, 0.0, 0.5]",cosine
609,8.0,373.0,2.348130885113873,75.0,1.485302134906528,512.730369,54.197781,3.764518,82.4192,1.423621,1.11826,Yes,Yes,Yes,Yes,Yes,Yes,0.496474,"[0.0, 0.5, 0.5, 0.0]",cosine
609,9.0,373.0,2.348130885113873,75.0,1.485302134906528,605.648446,55.644412,3.575334,80.7208,1.358347,1.308104,Yes,Yes,Yes,Yes,Yes,Yes,0.429994,"[0.0, 0.5, 0.0, 0.5]",cosine
609,10.0,373.0,2.348130885113873,75.0,1.485302134906528,580.605273,55.27762,3.38615,87.0224,1.293074,1.288363,Yes,Yes,Yes,Yes,Yes,Yes,0.204862,"[0.0, 0.0, 0.5, 0.5]",cosine
610,1.0,391.0,13.176085246954676,75.0,0.3520071840916987,571.849132,55.145629,17.513636,84.6432,0.28478,1.111287,Yes,Yes,Yes,Yes,Yes,Yes,0.46253,"[1.0, 0.0, 0.0, 0.0]",cosine
610,2.0,391.0,13.176085246954676,75.0,0.3520071840916987,545.597441,54.737446,21.452392,82.9448,0.342176,1.15738,Yes,Yes,Yes,Yes,Yes,Yes,0.628131,"[0.0, 1.0, 0.0, 0.0]",cosine
610,3.0,391.0,13.176085246954676,75.0,0.3520071840916987,519.34575,54.309132,20.390823,81.2464,0.326707,1.030972,Yes,Yes,Yes,Yes,Yes,Yes,0.083285,"[0.0, 0.0, 1.0, 0.0]",cosine
610,4.0,391.0,13.176085246954676,75.0,0.3520071840916987,616.747809,55.802152,19.329254,87.548,0.311238,1.327481,Yes,Yes,Yes,Yes,Yes,Yes,0.115819,"[0.0, 0.0, 0.0, 1.0]",cosine
610,5.0,391.0,13.176085246954676,75.0,0.3520071840916987,590.496118,55.424341,18.267685,85.8496,0.295768,1.201076,Yes,Yes,Yes,Yes,Yes,Yes,0.634026,"[0.5, 0.5, 0.0, 0.0]",cosine
